geoid,tract_name,borough,B25003_E001,B25003_M001,B25003_E002,B25003_M002,B25003_E003,B25003_M003
1400000US36081091800,"Census Tract 918, Queens County, New York",Queens,4,6,4,6,0,14
1400000US36081091900,"Census Tract 919, Queens County, New York",Queens,1823,340,1090,354,733,172
1400000US36081092200,"Census Tract 922, Queens County, New York",Queens,828,80,752,95,76,49
1400000US36081092500,"Census Tract 925, Queens County, New York",Queens,1186,167,462,139,724,172
1400000US36081092800,"Census Tract 928, Queens County, New York",Queens,1156,184,1051,170,105,82
1400000US36081092900,"Census Tract 929, Queens County, New York",Queens,2163,323,1108,265,1055,303
1400000US36081093401,"Census Tract 934.01, Queens County, New York",Queens,1476,117,950,142,526,140
1400000US36081093402,"Census Tract 934.02, Queens County, New York",Queens,1687,162,801,193,886,176
1400000US36081093800,"Census Tract 938, Queens County, New York",Queens,2032,237,333,157,1699,256
1400000US36081093900,"Census Tract 939, Queens County, New York",Queens,1768,232,678,186,1090,257
1400000US36081094201,"Census Tract 942.01, Queens County, New York",Queens,1339,176,448,136,891,215
1400000US36081094202,"Census Tract 942.02, Queens County, New York",Queens,2140,297,752,227,1388,271
1400000US36081094203,"Census Tract 942.03, Queens County, New York",Queens,2951,385,1386,353,1565,355
1400000US36081094500,"Census Tract 945, Queens County, New York",Queens,1375,122,1075,125,300,132
1400000US36081094700,"Census Tract 947, Queens County, New York",Queens,765,115,340,89,425,125
1400000US36081095400,"Census Tract 954, Queens County, New York",Queens,2063,201,1088,283,975,257
1400000US36081096400,"Census Tract 964, Queens County, New York",Queens,2245,265,1239,251,1006,267
1400000US36081097202,"Census Tract 972.02, Queens County, New York",Queens,1300,112,0,14,1300,112
1400000US36081097204,"Census Tract 972.04, Queens County, New York",Queens,1315,175,250,112,1065,201
1400000US36081097205,"Census Tract 972.05, Queens County, New York",Queens,1294,107,0,14,1294,107
1400000US36081097206,"Census Tract 972.06, Queens County, New York",Queens,1342,300,245,168,1097,346
1400000US36081097207,"Census Tract 972.07, Queens County, New York",Queens,0,14,0,14,0,14
1400000US36081097300,"Census Tract 973, Queens County, New York",Queens,803,88,676,90,127,71
1400000US36081098100,"Census Tract 981, Queens County, New York",Queens,891,82,662,100,229,85
1400000US36081098700,"Census Tract 987, Queens County, New York",Queens,1010,111,663,100,347,93
1400000US36081099100,"Census Tract 991, Queens County, New York",Queens,2868,254,2582,318,286,188
1400000US36081099200,"Census Tract 992, Queens County, New York",Queens,1579,221,271,135,1308,235
1400000US36081099701,"Census Tract 997.01, Queens County, New York",Queens,1138,125,1044,133,94,59
1400000US36081099703,"Census Tract 997.03, Queens County, New York",Queens,1837,160,1264,149,573,144
1400000US36081099704,"Census Tract 997.04, Queens County, New York",Queens,3701,426,2646,446,1055,312
1400000US36081099705,"Census Tract 997.05, Queens County, New York",Queens,1208,228,958,222,250,107
1400000US36081099801,"Census Tract 998.01, Queens County, New York",Queens,2612,313,717,192,1895,357
1400000US36081099802,"Census Tract 998.02, Queens County, New York",Queens,2822,204,259,170,2563,224
1400000US36081099900,"Census Tract 999, Queens County, New York",Queens,0,14,0,14,0,14
1400000US36081100801,"Census Tract 1008.01, Queens County, New York",Queens,706,104,494,114,212,101
1400000US36081100803,"Census Tract 1008.03, Queens County, New York",Queens,1357,150,643,170,714,158
1400000US36081100804,"Census Tract 1008.04, Queens County, New York",Queens,1457,238,765,138,692,252
1400000US36081101002,"Census Tract 1010.02, Queens County, New York",Queens,1874,296,917,305,957,160
1400000US36081101003,"Census Tract 1010.03, Queens County, New York",Queens,1430,354,290,139,1140,402
1400000US36081101004,"Census Tract 1010.04, Queens County, New York",Queens,2583,327,575,263,2008,338
1400000US36081101700,"Census Tract 1017, Queens County, New York",Queens,2519,258,2326,287,193,120
1400000US36081102900,"Census Tract 1029, Queens County, New York",Queens,1575,297,760,159,815,304
1400000US36081103201,"Census Tract 1032.01, Queens County, New York",Queens,1930,161,254,152,1676,199
1400000US36081103202,"Census Tract 1032.02, Queens County, New York",Queens,2392,420,760,220,1632,400
1400000US36081103300,"Census Tract 1033, Queens County, New York",Queens,1544,177,1096,155,448,171
1400000US36081103900,"Census Tract 1039, Queens County, New York",Queens,2316,370,1529,328,787,244
1400000US36081104700,"Census Tract 1047, Queens County, New York",Queens,2825,342,1762,295,1063,413
1400000US36081105900,"Census Tract 1059, Queens County, New York",Queens,1326,251,1253,261,73,45
1400000US36081107201,"Census Tract 1072.01, Queens County, New York",Queens,919,130,714,136,205,83
1400000US36081107202,"Census Tract 1072.02, Queens County, New York",Queens,0,14,0,14,0,14
1400000US36081108500,"Census Tract 1085, Queens County, New York",Queens,1062,190,814,183,248,80
1400000US36081109300,"Census Tract 1093, Queens County, New York",Queens,997,129,943,139,54,38
1400000US36081109700,"Census Tract 1097, Queens County, New York",Queens,665,118,418,109,247,88
1400000US36081109900,"Census Tract 1099, Queens County, New York",Queens,1238,203,912,239,326,113
1400000US36081111300,"Census Tract 1113, Queens County, New York",Queens,833,102,525,106,308,101
1400000US36081112300,"Census Tract 1123, Queens County, New York",Queens,813,77,237,62,576,79
1400000US36081112900,"Census Tract 1129, Queens County, New York",Queens,819,94,528,116,291,93
1400000US36081113300,"Census Tract 1133, Queens County, New York",Queens,655,144,524,153,131,64
1400000US36081113900,"Census Tract 1139, Queens County, New York",Queens,1541,210,705,190,836,219
1400000US36081114100,"Census Tract 1141, Queens County, New York",Queens,858,142,695,154,163,57
1400000US36081114700,"Census Tract 1147, Queens County, New York",Queens,617,108,409,103,208,82
1400000US36081115100,"Census Tract 1151, Queens County, New York",Queens,379,47,318,54,61,36
1400000US36081115500,"Census Tract 1155, Queens County, New York",Queens,733,128,334,93,399,110
1400000US36081115700,"Census Tract 1157, Queens County, New York",Queens,1185,169,590,111,595,181
1400000US36081115900,"Census Tract 1159, Queens County, New York",Queens,1635,275,684,241,951,191
1400000US36081116100,"Census Tract 1161, Queens County, New York",Queens,1373,164,594,136,779,168
1400000US36081116301,"Census Tract 1163.01, Queens County, New York",Queens,1699,366,344,133,1355,385
1400000US36081116302,"Census Tract 1163.02, Queens County, New York",Queens,1205,254,342,100,863,262
1400000US36081116700,"Census Tract 1167, Queens County, New York",Queens,644,74,111,49,533,82
1400000US36081117100,"Census Tract 1171, Queens County, New York",Queens,947,129,340,70,607,149
1400000US36081117500,"Census Tract 1175, Queens County, New York",Queens,1727,160,796,228,931,207
1400000US36081118100,"Census Tract 1181, Queens County, New York",Queens,689,85,245,52,444,96
1400000US36081118500,"Census Tract 1185, Queens County, New York",Queens,725,101,209,66,516,113
1400000US36081118700,"Census Tract 1187, Queens County, New York",Queens,904,172,373,98,531,166
1400000US36081118900,"Census Tract 1189, Queens County, New York",Queens,924,354,355,86,569,351
1400000US36081119100,"Census Tract 1191, Queens County, New York",Queens,1071,145,499,130,572,198
1400000US36081119300,"Census Tract 1193, Queens County, New York",Queens,742,124,415,124,327,98
1400000US36081119500,"Census Tract 1195, Queens County, New York",Queens,425,75,261,44,164,84
1400000US36081119900,"Census Tract 1199, Queens County, New York",Queens,514,85,483,84,31,31
1400000US36081120100,"Census Tract 1201, Queens County, New York",Queens,499,64,279,60,220,57
1400000US36081120300,"Census Tract 1203, Queens County, New York",Queens,568,126,307,90,261,130
1400000US36081120500,"Census Tract 1205, Queens County, New York",Queens,955,111,272,113,683,98
1400000US36081120701,"Census Tract 1207.01, Queens County, New York",Queens,872,93,774,93,98,36
1400000US36081120702,"Census Tract 1207.02, Queens County, New York",Queens,0,14,0,14,0,14
1400000US36081121100,"Census Tract 1211, Queens County, New York",Queens,0,14,0,14,0,14
1400000US36081121500,"Census Tract 1215, Queens County, New York",Queens,1373,215,699,113,674,221
1400000US36081122300,"Census Tract 1223, Queens County, New York",Queens,1294,394,1017,401,277,139
1400000US36081122702,"Census Tract 1227.02, Queens County, New York",Queens,2764,330,353,244,2411,272
1400000US36081122703,"Census Tract 1227.03, Queens County, New York",Queens,2663,212,1005,280,1658,272
1400000US36081122704,"Census Tract 1227.04, Queens County, New York",Queens,1929,470,825,307,1104,445
1400000US36081124100,"Census Tract 1241, Queens County, New York",Queens,1390,215,1034,237,356,119
1400000US36081124700,"Census Tract 1247, Queens County, New York",Queens,1320,384,1152,384,168,78
1400000US36081125700,"Census Tract 1257, Queens County, New York",Queens,1033,179,660,198,373,121
1400000US36081126500,"Census Tract 1265, Queens County, New York",Queens,675,118,413,102,262,114
1400000US36081126700,"Census Tract 1267, Queens County, New York",Queens,660,139,435,110,225,133
1400000US36081127700,"Census Tract 1277, Queens County, New York",Queens,1060,126,943,136,117,82
1400000US36081128300,"Census Tract 1283, Queens County, New York",Queens,0,14,0,14,0,14
1400000US36081129102,"Census Tract 1291.02, Queens County, New York",Queens,1208,158,1170,161,38,31
1400000US36081129103,"Census Tract 1291.03, Queens County, New York",Queens,1966,190,1310,208,656,178
1400000US36081129104,"Census Tract 1291.04, Queens County, New York",Queens,1763,112,1408,156,355,120
1400000US36081130100,"Census Tract 1301, Queens County, New York",Queens,1647,181,1412,163,235,137
1400000US36081133300,"Census Tract 1333, Queens County, New York",Queens,1462,326,973,138,489,317
1400000US36081133900,"Census Tract 1339, Queens County, New York",Queens,483,69,480,69,3,5
1400000US36081134100,"Census Tract 1341, Queens County, New York",Queens,1143,319,666,122,477,305
1400000US36081134701,"Census Tract 1347.01, Queens County, New York",Queens,1964,159,125,70,1839,168
1400000US36081134702,"Census Tract 1347.02, Queens County, New York",Queens,1606,93,439,115,1167,152
1400000US36081136700,"Census Tract 1367, Queens County, New York",Queens,2354,277,1607,221,747,272
1400000US36081137700,"Census Tract 1377, Queens County, New York",Queens,2543,278,1531,274,1012,244
1400000US36081138501,"Census Tract 1385.01, Queens County, New York",Queens,1461,257,732,138,729,268
1400000US36081138502,"Census Tract 1385.02, Queens County, New York",Queens,0,14,0,14,0,14
1400000US36081139900,"Census Tract 1399, Queens County, New York",Queens,532,80,485,79,47,30
1400000US36081140300,"Census Tract 1403, Queens County, New York",Queens,790,135,697,134,93,54
1400000US36081140901,"Census Tract 1409.01, Queens County, New York",Queens,322,170,219,56,103,163
1400000US36081140902,"Census Tract 1409.02, Queens County, New York",Queens,866,103,618,77,248,110
1400000US36081141700,"Census Tract 1417, Queens County, New York",Queens,1545,171,1246,194,299,128
1400000US36081142900,"Census Tract 1429, Queens County, New York",Queens,1380,300,1050,293,330,139
1400000US36081143500,"Census Tract 1435, Queens County, New York",Queens,759,129,667,133,92,38
1400000US36081144100,"Census Tract 1441, Queens County, New York",Queens,1177,262,916,280,261,101
1400000US36081144700,"Census Tract 1447, Queens County, New York",Queens,1037,169,619,166,418,122
1400000US36081145101,"Census Tract 1451.01, Queens County, New York",Queens,424,59,271,70,153,58
1400000US36081145102,"Census Tract 1451.02, Queens County, New York",Queens,915,169,694,189,221,81
1400000US36081145900,"Census Tract 1459, Queens County, New York",Queens,960,141,727,151,233,108
1400000US36081146300,"Census Tract 1463, Queens County, New York",Queens,1085,323,511,341,574,128
1400000US36081146700,"Census Tract 1467, Queens County, New York",Queens,1404,186,368,193,1036,116
1400000US36081147100,"Census Tract 1471, Queens County, New York",Queens,1401,162,978,207,423,135
1400000US36081147900,"Census Tract 1479, Queens County, New York",Queens,1788,228,1088,161,700,210
1400000US36081148300,"Census Tract 1483, Queens County, New York",Queens,1077,158,1008,159,69,44
1400000US36081150701,"Census Tract 1507.01, Queens County, New York",Queens,1139,174,785,82,354,167
1400000US36081150702,"Census Tract 1507.02, Queens County, New York",Queens,1289,169,981,162,308,168
1400000US36081152901,"Census Tract 1529.01, Queens County, New York",Queens,2300,232,1683,191,617,245
1400000US36081152902,"Census Tract 1529.02, Queens County, New York",Queens,2495,453,1974,347,521,331
1400000US36081155101,"Census Tract 1551.01, Queens County, New York",Queens,1533,256,1449,246,84,55
1400000US36081155103,"Census Tract 1551.03, Queens County, New York",Queens,2205,233,1234,278,971,279
1400000US36081155104,"Census Tract 1551.04, Queens County, New York",Queens,1203,236,601,131,602,273
1400000US36081156700,"Census Tract 1567, Queens County, New York",Queens,302,92,75,43,227,90
1400000US36081157101,"Census Tract 1571.01, Queens County, New York",Queens,2537,254,1788,232,749,287
1400000US36081157102,"Census Tract 1571.02, Queens County, New York",Queens,612,113,384,128,228,87
1400000US36081157901,"Census Tract 1579.01, Queens County, New York",Queens,1602,275,1423,272,179,89
1400000US36081157902,"Census Tract 1579.02, Queens County, New York",Queens,1274,266,1220,268,54,45
1400000US36081157903,"Census Tract 1579.03, Queens County, New York",Queens,1155,95,868,99,287,108
1400000US36081161700,"Census Tract 1617, Queens County, New York",Queens,1571,153,1259,182,312,118
