geoid,tract_name,borough,B19013_E001,B19013_M001
1400000US36081013000,"Census Tract 130, Queens County, New York",Queens,82708,55360
1400000US36081013200,"Census Tract 132, Queens County, New York",Queens,84452,7670
1400000US36081013400,"Census Tract 134, Queens County, New York",Queens,77073,31309
1400000US36081013500,"Census Tract 135, Queens County, New York",Queens,103250,14959
1400000US36081013600,"Census Tract 136, Queens County, New York",Queens,86601,10412
1400000US36081013700,"Census Tract 137, Queens County, New York",Queens,108056,26304
1400000US36081013800,"Census Tract 138, Queens County, New York",Queens,76938,6182
1400000US36081014000,"Census Tract 140, Queens County, New York",Queens,117631,20156
1400000US36081014100,"Census Tract 141, Queens County, New York",Queens,100568,31812
1400000US36081014201,"Census Tract 142.01, Queens County, New York",Queens,70813,42087
1400000US36081014202,"Census Tract 142.02, Queens County, New York",Queens,88750,36876
1400000US36081014300,"Census Tract 143, Queens County, New York",Queens,95446,24608
1400000US36081014400,"Census Tract 144, Queens County, New York",Queens,80101,58272
1400000US36081014500,"Census Tract 145, Queens County, New York",Queens,88462,34430
1400000US36081014700,"Census Tract 147, Queens County, New York",Queens,94180,23201
1400000US36081014800,"Census Tract 148, Queens County, New York",Queens,-666666666,-222222222
1400000US36081014900,"Census Tract 149, Queens County, New York",Queens,66000,14930
1400000US36081015000,"Census Tract 150, Queens County, New York",Queens,91116,22431
1400000US36081015100,"Census Tract 151, Queens County, New York",Queens,68932,10976
1400000US36081015200,"Census Tract 152, Queens County, New York",Queens,82093,28385
1400000US36081015300,"Census Tract 153, Queens County, New York",Queens,88636,22927
1400000US36081015400,"Census Tract 154, Queens County, New York",Queens,69414,21470
1400000US36081015500,"Census Tract 155, Queens County, New York",Queens,94375,14122
1400000US36081015600,"Census Tract 156, Queens County, New York",Queens,79063,29748
1400000US36081015700,"Census Tract 157, Queens County, New York",Queens,75982,15113
1400000US36081015801,"Census Tract 158.01, Queens County, New York",Queens,98387,6564
1400000US36081015802,"Census Tract 158.02, Queens County, New York",Queens,105149,36282
1400000US36081015900,"Census Tract 159, Queens County, New York",Queens,71615,18804
1400000US36081016100,"Census Tract 161, Queens County, New York",Queens,92042,16479
1400000US36081016300,"Census Tract 163, Queens County, New York",Queens,35237,9139
1400000US36081016400,"Census Tract 164, Queens County, New York",Queens,80568,44179
1400000US36081016600,"Census Tract 166, Queens County, New York",Queens,78108,17300
1400000US36081016800,"Census Tract 168, Queens County, New York",Queens,108173,33051
1400000US36081016900,"Census Tract 169, Queens County, New York",Queens,89679,27428
1400000US36081017000,"Census Tract 170, Queens County, New York",Queens,108229,28103
1400000US36081017101,"Census Tract 171.01, Queens County, New York",Queens,-666666666,-222222222
1400000US36081017102,"Census Tract 171.02, Queens County, New York",Queens,184083,64693
1400000US36081017200,"Census Tract 172, Queens County, New York",Queens,74760,27079
1400000US36081017400,"Census Tract 174, Queens County, New York",Queens,121759,41485
1400000US36081017600,"Census Tract 176, Queens County, New York",Queens,83906,38486
1400000US36081017800,"Census Tract 178, Queens County, New York",Queens,90096,39230
1400000US36081017901,"Census Tract 179.01, Queens County, New York",Queens,81319,12450
1400000US36081017902,"Census Tract 179.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081018000,"Census Tract 180, Queens County, New York",Queens,80147,31324
1400000US36081018101,"Census Tract 181.01, Queens County, New York",Queens,78864,26945
1400000US36081018102,"Census Tract 181.02, Queens County, New York",Queens,83750,13212
1400000US36081018200,"Census Tract 182, Queens County, New York",Queens,93043,28548
1400000US36081018300,"Census Tract 183, Queens County, New York",Queens,71891,5088
1400000US36081018401,"Census Tract 184.01, Queens County, New York",Queens,57679,35034
1400000US36081018402,"Census Tract 184.02, Queens County, New York",Queens,89766,36833
1400000US36081018501,"Census Tract 185.01, Queens County, New York",Queens,88027,7440
1400000US36081018502,"Census Tract 185.02, Queens County, New York",Queens,112260,25622
1400000US36081018600,"Census Tract 186, Queens County, New York",Queens,94840,19538
1400000US36081018700,"Census Tract 187, Queens County, New York",Queens,89479,16670
1400000US36081018800,"Census Tract 188, Queens County, New York",Queens,84688,42177
1400000US36081018900,"Census Tract 189, Queens County, New York",Queens,93333,37255
1400000US36081019000,"Census Tract 190, Queens County, New York",Queens,87051,12821
1400000US36081019200,"Census Tract 192, Queens County, New York",Queens,93403,16888
1400000US36081019400,"Census Tract 194, Queens County, New York",Queens,100938,13269
1400000US36081019600,"Census Tract 196, Queens County, New York",Queens,72000,14167
1400000US36081019800,"Census Tract 198, Queens County, New York",Queens,68828,11154
1400000US36081019901,"Census Tract 199.01, Queens County, New York",Queens,-666666666,-222222222
1400000US36081019902,"Census Tract 199.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081019903,"Census Tract 199.03, Queens County, New York",Queens,-666666666,-222222222
1400000US36081020200,"Census Tract 202, Queens County, New York",Queens,-666666666,-222222222
1400000US36081020400,"Census Tract 204, Queens County, New York",Queens,63750,11743
1400000US36081020500,"Census Tract 205, Queens County, New York",Queens,76786,7178
1400000US36081020600,"Census Tract 206, Queens County, New York",Queens,56667,13836
1400000US36081020800,"Census Tract 208, Queens County, New York",Queens,60486,26065
1400000US36081021200,"Census Tract 212, Queens County, New York",Queens,70776,15956
1400000US36081021400,"Census Tract 214, Queens County, New York",Queens,87356,9110
1400000US36081021601,"Census Tract 216.01, Queens County, New York",Queens,92609,17184
1400000US36081021602,"Census Tract 216.02, Queens County, New York",Queens,73446,9301
1400000US36081021603,"Census Tract 216.03, Queens County, New York",Queens,-666666666,-222222222
1400000US36081021900,"Census Tract 219, Queens County, New York",Queens,-666666666,-222222222
1400000US36081022001,"Census Tract 220.01, Queens County, New York",Queens,86915,11450
1400000US36081022002,"Census Tract 220.02, Queens County, New York",Queens,89600,21267
1400000US36081022900,"Census Tract 229, Queens County, New York",Queens,-666666666,-222222222
1400000US36081023000,"Census Tract 230, Queens County, New York",Queens,118494,15892
1400000US36081023200,"Census Tract 232, Queens County, New York",Queens,102386,31127
1400000US36081023501,"Census Tract 235.01, Queens County, New York",Queens,60044,3081
1400000US36081023502,"Census Tract 235.02, Queens County, New York",Queens,82676,10536
1400000US36081023600,"Census Tract 236, Queens County, New York",Queens,81557,10916
1400000US36081023800,"Census Tract 238, Queens County, New York",Queens,59938,13425
1400000US36081024000,"Census Tract 240, Queens County, New York",Queens,59421,11439
1400000US36081024300,"Census Tract 243, Queens County, New York",Queens,60880,15057
1400000US36081024500,"Census Tract 245, Queens County, New York",Queens,62647,29208
1400000US36081024600,"Census Tract 246, Queens County, New York",Queens,-666666666,-222222222
1400000US36081024700,"Census Tract 247, Queens County, New York",Queens,57143,8597
1400000US36081024900,"Census Tract 249, Queens County, New York",Queens,76987,8207
1400000US36081025100,"Census Tract 251, Queens County, New York",Queens,90996,28604
1400000US36081025301,"Census Tract 253.01, Queens County, New York",Queens,70664,15388
1400000US36081025302,"Census Tract 253.02, Queens County, New York",Queens,66393,37132
1400000US36081025401,"Census Tract 254.01, Queens County, New York",Queens,76434,20378
1400000US36081025402,"Census Tract 254.02, Queens County, New York",Queens,41822,14310
1400000US36081025500,"Census Tract 255, Queens County, New York",Queens,92260,24712
1400000US36081025700,"Census Tract 257, Queens County, New York",Queens,95139,20643
1400000US36081025800,"Census Tract 258, Queens County, New York",Queens,107442,6581
1400000US36081025900,"Census Tract 259, Queens County, New York",Queens,61289,21326
1400000US36081026000,"Census Tract 260, Queens County, New York",Queens,63565,13522
1400000US36081026100,"Census Tract 261, Queens County, New York",Queens,79419,16814
1400000US36081026200,"Census Tract 262, Queens County, New York",Queens,83667,15908
1400000US36081026300,"Census Tract 263, Queens County, New York",Queens,87232,33545
1400000US36081026400,"Census Tract 264, Queens County, New York",Queens,86411,14561
1400000US36081026501,"Census Tract 265.01, Queens County, New York",Queens,73641,24803
1400000US36081026502,"Census Tract 265.02, Queens County, New York",Queens,74643,12149
1400000US36081026600,"Census Tract 266, Queens County, New York",Queens,55441,34173
1400000US36081026700,"Census Tract 267, Queens County, New York",Queens,58274,13284
1400000US36081026901,"Census Tract 269.01, Queens County, New York",Queens,58163,11089
1400000US36081026902,"Census Tract 269.02, Queens County, New York",Queens,53694,9906
1400000US36081027000,"Census Tract 270, Queens County, New York",Queens,110938,35013
1400000US36081027101,"Census Tract 271.01, Queens County, New York",Queens,54568,22438
1400000US36081027102,"Census Tract 271.02, Queens County, New York",Queens,65786,30541
1400000US36081027200,"Census Tract 272, Queens County, New York",Queens,97357,20416
1400000US36081027301,"Census Tract 273.01, Queens County, New York",Queens,69631,32693
1400000US36081027302,"Census Tract 273.02, Queens County, New York",Queens,81532,13437
1400000US36081027400,"Census Tract 274, Queens County, New York",Queens,65234,13039
1400000US36081027500,"Census Tract 275, Queens County, New York",Queens,66971,12341
1400000US36081027600,"Census Tract 276, Queens County, New York",Queens,111250,77943
1400000US36081027701,"Census Tract 277.01, Queens County, New York",Queens,67602,15432
1400000US36081027702,"Census Tract 277.02, Queens County, New York",Queens,69521,33146
1400000US36081027800,"Census Tract 278, Queens County, New York",Queens,51992,10843
1400000US36081027900,"Census Tract 279, Queens County, New York",Queens,81417,29557
1400000US36081028000,"Census Tract 280, Queens County, New York",Queens,80286,10234
1400000US36081028100,"Census Tract 281, Queens County, New York",Queens,86631,33241
1400000US36081028200,"Census Tract 282, Queens County, New York",Queens,92368,39227
1400000US36081028300,"Census Tract 283, Queens County, New York",Queens,79340,14952
1400000US36081028400,"Census Tract 284, Queens County, New York",Queens,72633,16992
1400000US36081028500,"Census Tract 285, Queens County, New York",Queens,126991,41043
1400000US36081028700,"Census Tract 287, Queens County, New York",Queens,83108,11046
1400000US36081028801,"Census Tract 288.01, Queens County, New York",Queens,120234,32395
1400000US36081028802,"Census Tract 288.02, Queens County, New York",Queens,89653,32692
1400000US36081028803,"Census Tract 288.03, Queens County, New York",Queens,-666666666,-222222222
