geoid,tract_name,borough,B25077_E001,B25077_M001
1400000US36005045600,"Census Tract 456, Bronx County, New York",Bronx,531600,134225
1400000US36005045800,"Census Tract 458, Bronx County, New York",Bronx,-666666666,-222222222
1400000US36005046000,"Census Tract 460, Bronx County, New York",Bronx,469800,89468
1400000US36005046203,"Census Tract 462.03, Bronx County, New York",Bronx,32100,6470
1400000US36005046204,"Census Tract 462.04, Bronx County, New York",Bronx,33300,30472
1400000US36005046205,"Census Tract 462.05, Bronx County, New York",Bronx,33000,4782
1400000US36005046206,"Census Tract 462.06, Bronx County, New York",Bronx,16700,4767
1400000US36005046207,"Census Tract 462.07, Bronx County, New York",Bronx,31200,9059
1400000US36005046208,"Census Tract 462.08, Bronx County, New York",Bronx,543600,121290
1400000US36005046209,"Census Tract 462.09, Bronx County, New York",Bronx,276900,216803
1400000US36005048401,"Census Tract 484.01, Bronx County, New York",Bronx,750000,106155
1400000US36005048402,"Census Tract 484.02, Bronx County, New York",Bronx,-666666666,-222222222
1400000US36005050400,"Census Tract 504, Bronx County, New York",Bronx,-666666666,-222222222
1400000US36005051601,"Census Tract 516.01, Bronx County, New York",Bronx,656400,38865
1400000US36005051602,"Census Tract 516.02, Bronx County, New York",Bronx,-666666666,-222222222
1400000US36047000100,"Census Tract 1, Kings County, New York",Brooklyn,781300,183949
1400000US36047000200,"Census Tract 2, Kings County, New York",Brooklyn,1074100,128067
1400000US36047000301,"Census Tract 3.01, Kings County, New York",Brooklyn,2000001,-333333333
1400000US36047000501,"Census Tract 5.01, Kings County, New York",Brooklyn,1195200,310957
1400000US36047000502,"Census Tract 5.02, Kings County, New York",Brooklyn,742400,153246
1400000US36047000700,"Census Tract 7, Kings County, New York",Brooklyn,1339700,824606
1400000US36047000900,"Census Tract 9, Kings County, New York",Brooklyn,946100,118930
1400000US36047001100,"Census Tract 11, Kings County, New York",Brooklyn,1240400,995362
1400000US36047001300,"Census Tract 13, Kings County, New York",Brooklyn,700800,72471
1400000US36047001501,"Census Tract 15.01, Kings County, New York",Brooklyn,1022300,142440
1400000US36047001502,"Census Tract 15.02, Kings County, New York",Brooklyn,1277400,423297
1400000US36047001801,"Census Tract 18.01, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047001802,"Census Tract 18.02, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047001803,"Census Tract 18.03, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047001804,"Census Tract 18.04, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047002000,"Census Tract 20, Kings County, New York",Brooklyn,1121300,466502
1400000US36047002100,"Census Tract 21, Kings County, New York",Brooklyn,1910000,363270
1400000US36047002200,"Census Tract 22, Kings County, New York",Brooklyn,860000,666915
1400000US36047002300,"Census Tract 23, Kings County, New York",Brooklyn,348200,36643
1400000US36047002901,"Census Tract 29.01, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047003000,"Census Tract 30, Kings County, New York",Brooklyn,1150000,211294
1400000US36047003101,"Census Tract 31.01, Kings County, New York",Brooklyn,720400,64636
1400000US36047003102,"Census Tract 31.02, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047003300,"Census Tract 33, Kings County, New York",Brooklyn,1130900,240161
1400000US36047003400,"Census Tract 34, Kings County, New York",Brooklyn,711400,84898
1400000US36047003500,"Census Tract 35, Kings County, New York",Brooklyn,1838000,379444
1400000US36047003600,"Census Tract 36, Kings County, New York",Brooklyn,478900,140091
1400000US36047003700,"Census Tract 37, Kings County, New York",Brooklyn,1543000,133705
1400000US36047003800,"Census Tract 38, Kings County, New York",Brooklyn,1006200,561533
1400000US36047003900,"Census Tract 39, Kings County, New York",Brooklyn,1767900,698795
1400000US36047004100,"Census Tract 41, Kings County, New York",Brooklyn,2000001,-333333333
1400000US36047004300,"Census Tract 43, Kings County, New York",Brooklyn,1088200,94627
1400000US36047004400,"Census Tract 44, Kings County, New York",Brooklyn,1421900,232146
1400000US36047004500,"Census Tract 45, Kings County, New York",Brooklyn,1576000,621679
1400000US36047004600,"Census Tract 46, Kings County, New York",Brooklyn,1876500,159113
1400000US36047004700,"Census Tract 47, Kings County, New York",Brooklyn,1532400,208306
1400000US36047004900,"Census Tract 49, Kings County, New York",Brooklyn,2000001,-333333333
1400000US36047005000,"Census Tract 50, Kings County, New York",Brooklyn,980900,235957
1400000US36047005100,"Census Tract 51, Kings County, New York",Brooklyn,1125000,97459
1400000US36047005201,"Census Tract 52.01, Kings County, New York",Brooklyn,1089900,711238
1400000US36047005202,"Census Tract 52.02, Kings County, New York",Brooklyn,490600,83669
1400000US36047005301,"Census Tract 53.01, Kings County, New York",Brooklyn,1395800,436582
1400000US36047005302,"Census Tract 53.02, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047005303,"Census Tract 53.03, Kings County, New York",Brooklyn,2000001,-333333333
1400000US36047005400,"Census Tract 54, Kings County, New York",Brooklyn,669100,143776
1400000US36047005601,"Census Tract 56.01, Kings County, New York",Brooklyn,495200,136272
1400000US36047005602,"Census Tract 56.02, Kings County, New York",Brooklyn,592000,192004
1400000US36047005800,"Census Tract 58, Kings County, New York",Brooklyn,911600,97362
1400000US36047005900,"Census Tract 59, Kings County, New York",Brooklyn,1703100,409327
1400000US36047006000,"Census Tract 60, Kings County, New York",Brooklyn,1108200,96914
1400000US36047006200,"Census Tract 62, Kings County, New York",Brooklyn,1532500,261936
1400000US36047006300,"Census Tract 63, Kings County, New York",Brooklyn,1625000,764537
1400000US36047006400,"Census Tract 64, Kings County, New York",Brooklyn,767900,601375
1400000US36047006500,"Census Tract 65, Kings County, New York",Brooklyn,1577300,802597
1400000US36047006600,"Census Tract 66, Kings County, New York",Brooklyn,1016000,165405
1400000US36047006700,"Census Tract 67, Kings County, New York",Brooklyn,1663800,554234
1400000US36047006800,"Census Tract 68, Kings County, New York",Brooklyn,1107600,61641
1400000US36047006901,"Census Tract 69.01, Kings County, New York",Brooklyn,2000001,-333333333
1400000US36047006902,"Census Tract 69.02, Kings County, New York",Brooklyn,1937500,426537
1400000US36047007000,"Census Tract 70, Kings County, New York",Brooklyn,223100,192960
1400000US36047007100,"Census Tract 71, Kings County, New York",Brooklyn,2000001,-333333333
1400000US36047007200,"Census Tract 72, Kings County, New York",Brooklyn,1602900,649000
1400000US36047007400,"Census Tract 74, Kings County, New York",Brooklyn,1081600,337584
1400000US36047007500,"Census Tract 75, Kings County, New York",Brooklyn,1574200,385763
1400000US36047007600,"Census Tract 76, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047007700,"Census Tract 77, Kings County, New York",Brooklyn,2000001,-333333333
1400000US36047007800,"Census Tract 78, Kings County, New York",Brooklyn,1230000,459381
1400000US36047008000,"Census Tract 80, Kings County, New York",Brooklyn,861500,348704
1400000US36047008200,"Census Tract 82, Kings County, New York",Brooklyn,1510400,678608
1400000US36047008400,"Census Tract 84, Kings County, New York",Brooklyn,1168500,889792
1400000US36047008500,"Census Tract 85, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047008600,"Census Tract 86, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047008800,"Census Tract 88, Kings County, New York",Brooklyn,503700,210220
1400000US36047009001,"Census Tract 90.01, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047009002,"Census Tract 90.02, Kings County, New York",Brooklyn,1177100,536475
1400000US36047009201,"Census Tract 92.01, Kings County, New York",Brooklyn,859400,383682
1400000US36047009202,"Census Tract 92.02, Kings County, New York",Brooklyn,629300,114025
1400000US36047009401,"Census Tract 94.01, Kings County, New York",Brooklyn,828100,456475
1400000US36047009402,"Census Tract 94.02, Kings County, New York",Brooklyn,1556700,884164
1400000US36047009600,"Census Tract 96, Kings County, New York",Brooklyn,859200,95069
1400000US36047009800,"Census Tract 98, Kings County, New York",Brooklyn,925000,252814
1400000US36047010000,"Census Tract 100, Kings County, New York",Brooklyn,1066700,679968
1400000US36047010100,"Census Tract 101, Kings County, New York",Brooklyn,1336400,192989
1400000US36047010200,"Census Tract 102, Kings County, New York",Brooklyn,1238900,175252
1400000US36047010401,"Census Tract 104.01, Kings County, New York",Brooklyn,1250000,289392
1400000US36047010402,"Census Tract 104.02, Kings County, New York",Brooklyn,1343800,378881
1400000US36047010601,"Census Tract 106.01, Kings County, New York",Brooklyn,941200,315709
1400000US36047010602,"Census Tract 106.02, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047010801,"Census Tract 108.01, Kings County, New York",Brooklyn,1235300,255848
1400000US36047010802,"Census Tract 108.02, Kings County, New York",Brooklyn,1108100,282692
1400000US36047011000,"Census Tract 110, Kings County, New York",Brooklyn,1059600,116380
1400000US36047011200,"Census Tract 112, Kings County, New York",Brooklyn,848200,400915
1400000US36047011400,"Census Tract 114, Kings County, New York",Brooklyn,1387200,347389
1400000US36047011600,"Census Tract 116, Kings County, New York",Brooklyn,1102100,54504
1400000US36047011700,"Census Tract 117, Kings County, New York",Brooklyn,1165100,316372
1400000US36047011800,"Census Tract 118, Kings County, New York",Brooklyn,1370500,116278
1400000US36047011901,"Census Tract 119.01, Kings County, New York",Brooklyn,1629900,475607
1400000US36047011902,"Census Tract 119.02, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047012000,"Census Tract 120, Kings County, New York",Brooklyn,1190500,205524
1400000US36047012100,"Census Tract 121, Kings County, New York",Brooklyn,1392900,639479
1400000US36047012200,"Census Tract 122, Kings County, New York",Brooklyn,1573200,97344
1400000US36047012600,"Census Tract 126, Kings County, New York",Brooklyn,1202900,159497
1400000US36047012700,"Census Tract 127, Kings County, New York",Brooklyn,2000001,-333333333
1400000US36047012801,"Census Tract 128.01, Kings County, New York",Brooklyn,865400,366674
1400000US36047012901,"Census Tract 129.01, Kings County, New York",Brooklyn,1471800,584469
1400000US36047012902,"Census Tract 129.02, Kings County, New York",Brooklyn,2000001,-333333333
1400000US36047013000,"Census Tract 130, Kings County, New York",Brooklyn,1116300,114945
1400000US36047013100,"Census Tract 131, Kings County, New York",Brooklyn,972700,512749
1400000US36047013200,"Census Tract 132, Kings County, New York",Brooklyn,1320300,413995
1400000US36047013300,"Census Tract 133, Kings County, New York",Brooklyn,2000001,-333333333
1400000US36047013400,"Census Tract 134, Kings County, New York",Brooklyn,1130700,105571
1400000US36047013500,"Census Tract 135, Kings County, New York",Brooklyn,1662300,425720
1400000US36047013600,"Census Tract 136, Kings County, New York",Brooklyn,876400,227980
1400000US36047013700,"Census Tract 137, Kings County, New York",Brooklyn,1762500,991449
1400000US36047013800,"Census Tract 138, Kings County, New York",Brooklyn,1120400,170204
1400000US36047013900,"Census Tract 139, Kings County, New York",Brooklyn,1844400,352875
1400000US36047014000,"Census Tract 140, Kings County, New York",Brooklyn,1215900,141780
1400000US36047014101,"Census Tract 141.01, Kings County, New York",Brooklyn,1882800,268327
1400000US36047014102,"Census Tract 141.02, Kings County, New York",Brooklyn,1721800,982727
1400000US36047014200,"Census Tract 142, Kings County, New York",Brooklyn,1266200,313532
1400000US36047014300,"Census Tract 143, Kings County, New York",Brooklyn,1250000,569489
1400000US36047014500,"Census Tract 145, Kings County, New York",Brooklyn,1091900,245011
1400000US36047014700,"Census Tract 147, Kings County, New York",Brooklyn,1501500,355958
1400000US36047014800,"Census Tract 148, Kings County, New York",Brooklyn,1116400,51273
1400000US36047014901,"Census Tract 149.01, Kings County, New York",Brooklyn,1600400,309641
1400000US36047014902,"Census Tract 149.02, Kings County, New York",Brooklyn,1419400,355752
1400000US36047015000,"Census Tract 150, Kings County, New York",Brooklyn,1112100,40826
1400000US36047015100,"Census Tract 151, Kings County, New York",Brooklyn,1641800,458501
1400000US36047015200,"Census Tract 152, Kings County, New York",Brooklyn,935100,62887
1400000US36047015300,"Census Tract 153, Kings County, New York",Brooklyn,2000001,-333333333
1400000US36047015400,"Census Tract 154, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047015500,"Census Tract 155, Kings County, New York",Brooklyn,1675000,132646
1400000US36047015700,"Census Tract 157, Kings County, New York",Brooklyn,1747800,980590
1400000US36047015900,"Census Tract 159, Kings County, New York",Brooklyn,1166000,302930
1400000US36047016000,"Census Tract 160, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047016100,"Census Tract 161, Kings County, New York",Brooklyn,1743000,672506
1400000US36047016200,"Census Tract 162, Kings County, New York",Brooklyn,817400,108103
1400000US36047016300,"Census Tract 163, Kings County, New York",Brooklyn,1141900,210182
1400000US36047016400,"Census Tract 164, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047016500,"Census Tract 165, Kings County, New York",Brooklyn,1895700,394096
1400000US36047016600,"Census Tract 166, Kings County, New York",Brooklyn,1101300,50955
1400000US36047016700,"Census Tract 167, Kings County, New York",Brooklyn,1411400,198199
1400000US36047016800,"Census Tract 168, Kings County, New York",Brooklyn,893600,212164
1400000US36047016900,"Census Tract 169, Kings County, New York",Brooklyn,1512000,909673
1400000US36047017000,"Census Tract 170, Kings County, New York",Brooklyn,1140600,155774
