geoid,tract_name,borough,B05002_E001,B05002_M001,B05002_E002,B05002_M002,B05002_E003,B05002_M003,B05002_E004,B05002_M004,B05002_E005,B05002_M005,B05002_E006,B05002_M006,B05002_E007,B05002_M007,B05002_E008,B05002_M008,B05002_E009,B05002_M009,B05002_E010,B05002_M010,B05002_E011,B05002_M011,B05002_E012,B05002_M012,B05002_E013,B05002_M013,B05002_E014,B05002_M014,B05002_E015,B05002_M015,B05002_E016,B05002_M016,B05002_E017,B05002_M017,B05002_E018,B05002_M018,B05002_E019,B05002_M019,B05002_E020,B05002_M020,B05002_E021,B05002_M021,B05002_E022,B05002_M022,B05002_E023,B05002_M023,B05002_E024,B05002_M024,B05002_E025,B05002_M025,B05002_E026,B05002_M026,B05002_E027,B05002_M027
1400000US36061022800,"Census Tract 228, New York County, New York",Manhattan,5713,973,4435,866,2949,848,1304,378,444,226,81,74,477,211,302,220,182,134,45,67,0,19,137,124,1278,540,570,268,10,24,42,47,161,153,0,19,357,228,0,19,708,521,58,88,22,33,166,225,0,19,425,437,37,62
1400000US36061022900,"Census Tract 229, New York County, New York",Manhattan,7702,1177,4577,1052,2968,950,1357,383,422,285,138,82,505,242,292,166,252,241,204,229,0,19,48,67,3125,599,1960,496,128,99,155,111,0,19,0,19,1677,438,0,19,1165,316,77,87,141,98,0,19,0,19,914,283,33,64
1400000US36061023000,"Census Tract 230, New York County, New York",Manhattan,8773,1063,6273,842,4691,910,1304,430,90,93,115,124,1037,426,62,92,278,223,0,19,0,19,278,223,2500,666,1261,434,0,19,101,93,240,154,0,19,920,370,0,19,1239,525,67,107,558,381,192,127,0,19,422,427,0,19
1400000US36061023100,"Census Tract 231, New York County, New York",Manhattan,7132,1432,4950,1253,2665,694,2096,746,295,170,348,205,967,655,486,252,189,154,148,156,0,19,41,62,2182,850,1428,532,107,95,43,52,68,38,0,19,1118,503,92,138,754,505,0,19,71,75,0,19,8,16,675,497,0,19
1400000US36061023200,"Census Tract 232, New York County, New York",Manhattan,9183,1338,6985,1109,5792,1055,948,384,293,234,170,188,346,167,139,115,245,172,96,85,0,19,149,146,2198,642,1209,394,0,19,28,44,363,136,0,19,818,378,0,19,989,541,22,36,78,77,248,172,0,19,641,514,0,19
1400000US36061023300,"Census Tract 233, New York County, New York",Manhattan,7367,994,4433,863,2393,838,1867,353,282,106,380,173,633,198,572,192,173,126,36,43,0,19,137,112,2934,742,1014,270,26,40,103,82,45,58,15,24,795,223,30,48,1920,637,91,84,107,112,17,28,0,19,1705,638,0,19
1400000US36061023400,"Census Tract 234, New York County, New York",Manhattan,5442,727,4009,778,2712,776,1199,417,220,158,339,340,425,225,215,177,98,98,48,77,0,19,50,57,1433,515,497,258,0,19,73,104,232,136,0,19,192,153,0,19,936,425,0,19,16,26,327,200,0,19,503,291,90,147
1400000US36061023501,"Census Tract 235.01, New York County, New York",Manhattan,7506,1195,4529,805,2962,705,1324,491,396,257,171,135,470,210,287,231,243,176,44,59,17,37,182,152,2977,938,1550,533,167,163,17,27,364,283,16,27,986,482,0,19,1427,748,16,26,500,634,110,129,0,19,801,327,0,19
1400000US36061023502,"Census Tract 235.02, New York County, New York",Manhattan,1858,294,1462,304,1023,271,395,124,64,43,41,39,252,97,38,33,44,43,0,14,0,14,44,43,396,133,241,91,17,16,5,10,105,43,0,14,114,78,0,14,155,84,5,9,8,15,37,44,0,14,105,78,0,14
1400000US36061023600,"Census Tract 236, New York County, New York",Manhattan,11042,1496,8976,1461,7296,1328,1660,970,104,105,563,507,837,533,156,216,20,45,20,45,0,21,0,21,2066,947,619,356,0,21,30,52,124,198,0,21,465,272,0,21,1447,998,51,86,0,21,0,21,0,21,1396,1000,0,21
1400000US36061023700,"Census Tract 237, New York County, New York",Manhattan,6677,826,4116,710,2894,505,997,404,161,123,136,89,506,315,194,128,225,174,112,125,88,147,25,41,2561,653,1669,466,96,89,215,233,9,21,0,19,1311,394,38,60,892,419,0,19,101,85,225,273,0,19,566,332,0,19
1400000US36061023802,"Census Tract 238.02, New York County, New York",Manhattan,4704,465,1868,331,1293,327,487,144,177,99,85,65,225,105,0,14,88,36,69,33,5,13,14,22,2836,440,886,222,388,187,185,98,66,63,0,14,247,136,0,14,1950,429,279,217,1047,335,313,217,0,14,291,161,20,31
1400000US36061023803,"Census Tract 238.03, New York County, New York",Manhattan,3270,593,1896,414,1225,333,567,158,287,146,119,74,109,80,52,41,104,84,26,31,0,14,78,84,1374,367,832,234,186,108,256,119,77,87,0,14,273,151,40,42,542,285,124,92,288,219,57,70,0,14,49,42,24,39
1400000US36061023804,"Census Tract 238.04, New York County, New York",Manhattan,3546,569,1716,496,767,318,814,290,208,135,36,46,271,149,299,218,135,107,17,28,0,14,118,104,1830,528,179,122,98,86,73,62,0,14,0,14,8,20,0,14,1651,554,272,166,1204,465,0,14,0,14,163,149,12,15
1400000US36061023900,"Census Tract 239, New York County, New York",Manhattan,3184,508,2013,462,1238,405,717,233,81,63,142,116,242,145,252,137,58,49,34,36,0,14,24,30,1171,324,457,115,24,38,16,35,44,65,0,14,373,84,0,14,714,277,43,51,35,74,111,144,29,47,486,246,10,14
1400000US36061024000,"Census Tract 240, New York County, New York",Manhattan,2395,108,2051,198,1677,239,274,143,85,72,0,14,115,78,74,78,100,63,49,47,26,54,25,38,344,150,93,55,0,14,16,32,24,35,0,14,53,47,0,14,251,116,38,65,0,14,19,26,0,14,194,96,0,14
1400000US36061024100,"Census Tract 241, New York County, New York",Manhattan,7915,1161,4054,804,2355,702,1570,505,526,282,238,157,570,288,236,224,129,168,0,19,0,19,129,168,3861,1110,2618,720,112,122,101,95,65,71,0,19,2316,730,24,43,1243,695,70,106,51,50,0,19,0,19,1106,698,16,26
1400000US36061024200,"Census Tract 242, New York County, New York",Manhattan,5847,1030,4583,921,4088,823,289,149,37,49,0,19,243,123,9,15,206,179,194,178,0,19,12,26,1264,425,504,228,22,48,128,179,16,26,0,19,338,163,0,19,760,395,41,42,0,19,56,77,0,19,663,391,0,19
1400000US36061024301,"Census Tract 243.01, New York County, New York",Manhattan,4681,902,2917,611,1999,408,804,332,252,134,151,91,291,193,110,94,114,131,45,50,0,14,69,117,1764,653,1221,565,159,155,56,71,0,14,0,14,1006,499,0,14,543,274,134,85,44,51,35,54,0,14,310,238,20,29
1400000US36061024302,"Census Tract 243.02, New York County, New York",Manhattan,7627,1178,5914,955,5164,897,685,358,92,118,57,92,536,331,0,19,65,76,38,62,0,19,27,42,1713,597,1312,497,0,19,0,19,0,19,0,19,1312,497,0,19,401,303,0,19,87,142,64,90,0,19,250,250,0,19
1400000US36061024500,"Census Tract 245, New York County, New York",Manhattan,14577,1590,8413,1038,6175,1114,1879,692,213,155,248,205,1077,482,341,195,359,289,306,273,0,21,53,96,6164,1429,3476,907,0,21,306,284,97,119,0,21,3073,773,0,21,2688,853,105,142,308,256,0,21,0,21,2275,797,0,21
1400000US36061024700,"Census Tract 247, New York County, New York",Manhattan,6102,1040,3324,692,2402,558,842,304,207,132,187,160,342,170,106,74,80,98,57,91,0,19,23,37,2778,798,1976,673,40,45,95,114,0,19,0,19,1821,655,20,35,802,305,50,50,265,170,60,91,0,19,427,216,0,19
1400000US36061024900,"Census Tract 249, New York County, New York",Manhattan,984,211,493,159,322,129,140,84,13,14,0,14,54,47,73,73,31,41,0,14,25,39,6,10,491,172,264,130,26,29,21,28,0,14,0,14,217,117,0,14,227,116,15,22,7,11,0,14,0,14,205,114,0,14
1400000US36061025100,"Census Tract 251, New York County, New York",Manhattan,2502,327,1308,237,864,235,331,109,62,52,27,28,177,87,65,50,113,88,44,45,0,14,69,68,1194,237,637,179,0,14,48,76,0,14,0,14,589,163,0,14,557,211,12,18,39,34,0,14,0,14,506,205,0,14
1400000US36061025300,"Census Tract 253, New York County, New York",Manhattan,10189,1586,4767,767,2997,723,1435,416,487,336,241,120,206,103,501,222,335,185,109,76,24,37,202,171,5422,1421,2671,424,75,89,219,184,0,21,0,21,2364,371,13,21,2751,1476,82,74,214,207,0,21,0,21,2455,1476,0,21
1400000US36061025500,"Census Tract 255, New York County, New York",Manhattan,5562,1094,3162,573,1764,510,1277,364,375,187,286,187,391,208,225,110,121,76,28,38,0,19,93,75,2400,769,1432,558,86,105,601,544,0,19,0,19,745,307,0,19,968,389,268,218,263,104,7,14,0,19,416,269,14,21
1400000US36061025700,"Census Tract 257, New York County, New York",Manhattan,4443,566,3759,479,2106,373,1541,375,349,136,155,93,496,225,541,297,112,77,20,32,0,14,92,71,684,235,434,168,77,65,119,79,57,74,0,14,181,126,0,14,250,159,121,100,9,13,75,115,16,26,29,36,0,14
1400000US36061025900,"Census Tract 259, New York County, New York",Manhattan,4790,633,2986,456,2029,427,783,237,454,125,155,129,128,106,46,34,174,106,59,62,20,33,95,87,1804,478,828,232,22,23,92,62,83,62,0,14,590,203,41,51,976,395,138,121,34,29,183,144,0,14,615,353,6,11
1400000US36061026100,"Census Tract 261, New York County, New York",Manhattan,12041,1824,5917,1249,5170,1068,559,299,104,93,76,103,181,124,198,186,188,193,43,72,0,21,145,179,6124,1131,3663,709,0,21,0,21,0,21,0,21,3634,707,29,49,2461,973,107,113,32,37,0,21,98,148,2224,928,0,21
1400000US36061026300,"Census Tract 263, New York County, New York",Manhattan,8342,1309,4357,977,3064,965,1074,483,487,282,74,70,310,224,203,167,219,157,74,81,0,19,145,135,3985,983,2177,526,0,19,48,51,25,41,0,19,2104,517,0,19,1808,790,22,36,0,19,0,19,0,19,1786,792,0,19
1400000US36061026500,"Census Tract 265, New York County, New York",Manhattan,7702,1168,5018,974,2601,669,2051,557,609,269,431,214,761,350,250,162,366,251,186,207,0,19,180,165,2684,924,2038,839,427,198,256,266,33,65,0,19,1322,767,0,19,646,344,28,32,226,125,62,131,0,19,330,317,0,19
1400000US36061026700,"Census Tract 267, New York County, New York",Manhattan,2227,192,1569,199,1106,189,437,92,262,86,20,19,84,31,71,50,26,27,0,14,0,14,26,27,658,152,388,111,17,21,13,16,0,14,0,14,350,111,8,16,270,118,52,56,12,25,11,18,0,14,174,101,21,32
1400000US36061026900,"Census Tract 269, New York County, New York",Manhattan,7601,1450,3855,1104,2840,970,834,507,139,81,106,89,506,467,83,100,181,149,96,115,0,19,85,106,3746,861,2241,604,108,143,103,91,37,61,0,19,1993,567,0,19,1505,495,64,94,87,123,3,8,0,19,1351,463,0,19
1400000US36061027100,"Census Tract 271, New York County, New York",Manhattan,7742,1095,4572,864,2919,731,1057,346,259,118,454,276,229,131,115,85,596,507,439,419,0,19,157,254,3170,707,1921,405,162,176,168,124,0,19,0,19,1591,372,0,19,1249,483,0,19,199,147,0,19,0,19,1022,472,28,49
1400000US36061027300,"Census Tract 273, New York County, New York",Manhattan,7434,1102,6324,1042,3951,1112,2232,382,714,227,562,239,640,200,316,121,141,116,63,75,24,39,54,52,1110,296,631,212,297,169,122,89,1,4,28,45,183,114,0,19,479,217,181,124,59,49,0,19,42,69,136,130,61,74
1400000US36061027500,"Census Tract 275, New York County, New York",Manhattan,3164,573,2619,552,1401,526,1135,216,277,75,372,151,309,93,177,87,83,53,0,14,0,14,83,53,545,152,365,117,134,71,62,54,11,16,0,14,147,97,11,17,180,86,109,63,23,24,0,14,11,16,36,42,1,6
1400000US36061027700,"Census Tract 277, New York County, New York",Manhattan,6441,1211,3565,690,2537,566,722,255,219,125,112,118,265,128,126,103,306,237,161,141,0,19,145,139,2876,979,1600,726,14,23,52,109,0,19,0,19,1534,779,0,19,1276,629,135,106,0,19,0,19,0,19,1141,631,0,19
1400000US36061027900,"Census Tract 279, New York County, New York",Manhattan,9587,1522,5033,1186,3238,1133,1654,471,399,209,284,212,388,223,583,259,141,114,89,91,0,19,52,69,4554,1029,2329,799,316,394,188,151,50,75,0,19,1775,677,0,19,2225,665,53,47,53,63,0,19,0,19,2119,664,0,19
1400000US36061028100,"Census Tract 281, New York County, New York",Manhattan,3308,444,2774,404,1740,304,1016,241,303,105,265,108,318,172,130,79,18,22,6,13,0,14,12,17,534,145,431,131,206,106,110,54,0,14,8,17,70,46,37,41,103,55,46,44,0,14,13,23,0,14,34,31,10,17
1400000US36061028300,"Census Tract 283, New York County, New York",Manhattan,8040,1661,3300,599,2376,507,654,198,146,106,171,129,159,95,178,141,270,166,66,61,0,19,204,160,4740,1603,2544,829,533,259,153,121,49,85,0,19,1809,771,0,19,2196,915,277,191,47,47,0,19,20,32,1852,882,0,19
1400000US36061028500,"Census Tract 285, New York County, New York",Manhattan,7094,1361,3398,780,2766,757,460,198,139,105,121,88,81,81,119,118,172,163,99,129,0,19,73,98,3696,1055,2254,819,20,30,0,19,0,19,0,19,2167,810,67,104,1442,650,0,19,0,19,0,19,0,19,1442,650,0,19
1400000US36061028700,"Census Tract 287, New York County, New York",Manhattan,3690,589,2300,401,1380,273,748,211,158,93,256,109,232,133,102,74,172,117,73,57,0,14,99,81,1390,382,949,256,179,84,84,71,0,14,0,14,686,228,0,14,441,217,20,23,0,14,96,116,0,14,325,181,0,14
1400000US36061029100,"Census Tract 291, New York County, New York",Manhattan,10870,1553,5543,1240,4560,1173,563,238,127,98,178,161,141,101,117,124,420,265,119,147,0,21,301,225,5327,734,3336,673,15,26,133,147,0,21,0,21,3188,620,0,21,1991,601,11,17,0,21,0,21,0,21,1977,601,3,18
1400000US36061029300,"Census Tract 293, New York County, New York",Manhattan,8011,1864,4083,1386,2978,1241,631,258,117,155,104,111,198,144,212,130,474,357,101,93,0,19,373,352,3928,840,1929,525,0,19,85,104,0,19,0,19,1844,527,0,19,1999,763,100,160,44,72,0,19,0,19,1855,701,0,19
1400000US36061029500,"Census Tract 295, New York County, New York",Manhattan,7565,1046,4600,1025,2817,938,1484,390,600,291,231,118,464,243,189,83,299,187,67,58,0,19,232,167,2965,715,2042,669,104,76,182,198,0,19,0,19,1756,587,0,19,923,394,214,246,133,139,36,58,0,19,528,346,12,25
1400000US36061029700,"Census Tract 297, New York County, New York",Manhattan,13,5,13,5,11,4,0,14,0,14,0,14,0,14,0,14,2,4,0,14,0,14,2,4,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36061029900,"Census Tract 299, New York County, New York",Manhattan,3532,611,2187,588,1800,524,161,105,77,82,1,3,60,49,23,35,226,189,70,55,0,14,156,165,1345,224,706,209,0,14,0,14,38,59,0,14,668,211,0,14,639,191,19,32,0,14,0,14,0,14,620,202,0,14
1400000US36061030300,"Census Tract 303, New York County, New York",Manhattan,3309,586,2161,412,1172,309,901,206,280,102,209,85,314,171,98,69,88,64,43,39,0,14,45,39,1148,371,857,358,46,34,101,81,14,23,0,14,682,342,14,24,291,111,12,21,60,48,0,14,0,14,218,101,1,3
1400000US36061030700,"Census Tract 307, New York County, New York",Manhattan,3563,549,3021,492,1519,363,1287,276,497,213,301,154,391,109,98,60,215,111,10,18,19,24,186,113,542,187,409,155,192,135,30,36,0,14,0,14,177,81,10,15,133,73,18,23,46,35,10,16,15,19,44,44,0,14
1400000US36061030900,"Census Tract 309, New York County, New York",Manhattan,10253,1556,6509,1339,5236,1161,865,375,300,197,91,89,302,240,172,157,408,297,312,285,0,21,96,100,3744,984,2317,578,19,38,18,29,20,31,0,21,2260,572,0,21,1427,632,19,36,19,34,0,21,0,21,1371,630,18,29
1400000US36061031100,"Census Tract 311, New York County, New York",Manhattan,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36061031703,"Census Tract 317.03, New York County, New York",Manhattan,5887,1028,4604,925,2960,820,1620,543,546,223,381,175,396,193,297,225,24,45,0,19,0,19,24,45,1283,376,779,332,325,276,266,177,63,99,12,21,100,90,13,21,504,229,121,103,134,122,174,194,0,19,0,19,75,81
1400000US36061031704,"Census Tract 317.04, New York County, New York",Manhattan,10097,1409,7022,1169,4343,968,2550,648,1090,427,533,385,420,221,507,263,129,162,0,21,0,21,129,162,3075,1002,1708,644,501,258,1116,571,0,21,0,21,91,98,0,21,1367,601,273,249,1013,555,0,21,0,21,26,46,55,89
1400000US36061031900,"Census Tract 319, New York County, New York",Manhattan,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081000101,"Census Tract 1.01, Queens County, New York",Queens,4665,808,2972,572,1744,451,1008,298,435,217,250,149,129,94,194,145,220,158,17,26,0,14,203,156,1693,536,535,191,98,90,247,140,0,14,0,14,190,146,0,14,1158,520,325,237,447,404,0,14,17,28,166,220,203,204
1400000US36081000102,"Census Tract 1.02, Queens County, New York",Queens,6790,877,4485,731,3074,719,1295,368,678,283,191,115,215,127,211,130,116,94,35,53,43,68,38,41,2305,674,620,287,41,46,347,279,11,18,0,19,221,77,0,19,1685,567,783,365,684,306,0,19,46,53,114,84,58,65
1400000US36081000103,"Census Tract 1.03, Queens County, New York",Queens,35,45,35,45,19,20,16,26,0,14,16,26,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081000104,"Census Tract 1.04, Queens County, New York",Queens,281,123,168,53,127,48,30,28,0,14,10,26,8,14,12,22,11,16,11,16,0,14,0,14,113,131,62,86,0,14,0,14,0,14,0,14,62,86,0,14,51,57,0,14,0,14,0,14,0,14,51,57,0,14
1400000US36081000200,"Census Tract 2, Queens County, New York",Queens,2439,483,1050,220,784,190,87,80,49,45,13,15,25,39,0,14,179,142,150,137,0,14,29,36,1389,362,882,279,22,20,319,186,0,14,0,14,541,225,0,14,507,224,0,14,209,171,0,14,0,14,284,156,14,19
1400000US36081000400,"Census Tract 4, Queens County, New York",Queens,4102,1069,2028,726,1792,690,65,74,10,15,0,14,0,14,55,73,171,133,113,102,0,14,58,97,2074,487,1012,309,28,33,390,193,0,14,0,14,594,258,0,14,1062,472,0,14,326,195,0,14,0,14,736,457,0,14
1400000US36081000600,"Census Tract 6, Queens County, New York",Queens,3549,762,1816,488,1640,451,57,48,15,18,0,14,19,29,23,31,119,82,59,56,0,14,60,58,1733,479,769,202,8,18,286,151,0,14,0,14,475,169,0,14,964,406,0,14,240,148,0,14,0,14,724,382,0,14
1400000US36081000701,"Census Tract 7.01, Queens County, New York",Queens,3691,478,2329,310,1467,332,727,197,187,124,184,99,137,81,219,96,135,79,16,26,28,38,91,68,1362,317,553,185,108,86,299,154,0,14,0,14,115,77,31,27,809,335,248,136,217,140,152,160,0,14,178,109,14,22
1400000US36081000702,"Census Tract 7.02, Queens County, New York",Queens,4643,739,2638,497,1579,418,932,279,349,173,249,120,195,102,139,97,127,156,106,141,0,14,21,33,2005,431,921,308,145,129,553,292,25,40,0,14,162,115,36,43,1084,299,308,189,522,177,0,14,0,14,101,105,153,176
1400000US36081000800,"Census Tract 8, Queens County, New York",Queens,3768,592,1736,448,1283,351,254,300,193,299,8,14,46,72,7,16,199,126,178,123,0,14,21,26,2032,354,1259,374,32,42,330,101,0,14,0,14,897,344,0,14,773,260,47,77,237,151,0,14,0,14,489,221,0,14
1400000US36081001000,"Census Tract 10, Queens County, New York",Queens,4636,845,2614,780,2130,521,165,217,28,43,0,14,22,36,115,159,319,338,90,65,0,14,229,343,2022,320,1181,241,65,63,328,131,0,14,0,14,760,229,28,32,841,237,71,80,100,105,0,14,0,14,668,217,2,18
1400000US36081001200,"Census Tract 12, Queens County, New York",Queens,4603,766,2137,576,1906,565,144,72,48,56,23,31,21,37,52,45,87,72,32,36,0,14,55,61,2466,617,1439,414,84,68,429,154,21,32,0,14,905,422,0,14,1027,463,24,35,375,204,0,14,0,14,628,429,0,14
1400000US36081001400,"Census Tract 14, Queens County, New York",Queens,3609,799,1442,473,1201,482,10,20,0,14,0,14,10,20,0,14,231,140,207,127,0,14,24,37,2167,718,1577,659,322,307,648,528,4,49,0,14,603,311,0,14,590,161,102,132,233,80,0,14,0,14,255,128,0,14
1400000US36081001600,"Census Tract 16, Queens County, New York",Queens,2650,547,871,176,804,152,4,8,0,14,0,14,0,14,4,8,63,57,38,32,0,14,25,33,1779,596,1007,369,15,23,371,110,0,14,0,14,621,335,0,14,772,276,0,14,165,66,0,14,0,14,607,279,0,14
1400000US36081001800,"Census Tract 18, Queens County, New York",Queens,3025,650,1299,317,1119,302,130,94,20,31,33,46,75,77,2,7,50,54,28,34,0,14,22,23,1726,523,1102,411,0,14,179,52,0,14,0,14,923,408,0,14,624,259,0,14,64,49,0,14,0,14,560,249,0,14
1400000US36081001901,"Census Tract 19.01, Queens County, New York",Queens,1738,414,1097,395,660,242,425,210,238,175,24,34,129,80,34,32,12,21,0,14,0,14,12,21,641,237,202,96,31,37,112,78,23,34,0,14,36,39,0,14,439,175,68,81,260,124,22,33,0,14,49,44,40,58
1400000US36081001902,"Census Tract 19.02, Queens County, New York",Queens,6561,984,3692,885,2028,817,1607,427,540,208,279,128,526,312,262,178,57,62,27,45,0,19,30,47,2869,761,750,334,169,153,530,269,0,19,0,19,51,76,0,19,2119,678,189,174,1776,671,0,19,0,19,92,140,62,80
1400000US36081001903,"Census Tract 19.03, Queens County, New York",Queens,2060,279,981,225,610,193,371,118,96,57,72,49,141,95,62,60,0,14,0,14,0,14,0,14,1079,240,260,137,78,64,182,113,0,14,0,14,0,14,0,14,819,229,61,75,700,220,58,48,0,14,0,14,0,14
1400000US36081002000,"Census Tract 20, Queens County, New York",Queens,1774,286,875,191,675,168,91,67,55,62,16,25,0,14,20,14,109,60,32,38,0,14,77,48,899,258,669,201,13,20,273,167,0,14,0,14,383,151,0,14,230,135,0,14,54,38,0,14,0,14,176,124,0,14
1400000US36081002200,"Census Tract 22, Queens County, New York",Queens,2021,413,1177,302,981,266,75,94,67,92,0,14,8,16,0,14,121,55,17,19,0,14,104,54,844,231,572,169,31,29,143,101,0,14,0,14,398,143,0,14,272,105,11,16,29,34,21,31,0,14,211,95,0,14
1400000US36081002400,"Census Tract 24, Queens County, New York",Queens,2080,531,1086,262,1013,257,22,16,0,14,8,12,8,12,6,8,51,40,25,34,5,8,21,21,994,343,664,185,22,27,123,77,18,30,0,14,501,186,0,14,330,188,86,130,61,57,0,14,0,14,183,123,0,14
