geoid,tract_name,borough,B15003_E001,B15003_M001,B15003_E002,B15003_M002,B15003_E003,B15003_M003,B15003_E004,B15003_M004,B15003_E005,B15003_M005,B15003_E006,B15003_M006,B15003_E007,B15003_M007,B15003_E008,B15003_M008,B15003_E009,B15003_M009,B15003_E010,B15003_M010,B15003_E011,B15003_M011,B15003_E012,B15003_M012,B15003_E013,B15003_M013,B15003_E014,B15003_M014,B15003_E015,B15003_M015,B15003_E016,B15003_M016,B15003_E017,B15003_M017,B15003_E018,B15003_M018,B15003_E019,B15003_M019,B15003_E020,B15003_M020,B15003_E021,B15003_M021,B15003_E022,B15003_M022,B15003_E023,B15003_M023,B15003_E024,B15003_M024,B15003_E025,B15003_M025
1400000US36061012000,"Census Tract 120, New York County, New York",Manhattan,2973,497,34,53,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,13,30,0,14,0,14,0,14,203,117,122,169,0,14,68,64,93,79,1125,363,742,346,454,182,119,78
1400000US36061012101,"Census Tract 121.01, New York County, New York",Manhattan,2124,398,0,14,0,14,0,14,0,14,0,14,0,14,7,13,0,14,8,14,0,14,0,14,8,14,6,15,0,14,134,123,237,182,36,37,48,60,187,127,164,111,810,339,415,169,64,85,0,14
1400000US36061012102,"Census Tract 121.02, New York County, New York",Manhattan,4637,796,43,63,0,19,0,19,0,19,0,19,367,455,0,19,0,19,0,19,0,19,0,19,0,19,65,55,0,19,36,41,402,220,289,247,72,64,108,78,49,55,2000,389,975,364,125,103,106,78
1400000US36061012200,"Census Tract 122, New York County, New York",Manhattan,2371,378,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,18,29,0,14,0,14,0,14,11,18,65,54,0,14,15,23,68,59,86,78,992,326,440,131,535,186,141,67
1400000US36061012400,"Census Tract 124, New York County, New York",Manhattan,7429,966,14,27,0,19,0,19,0,19,0,19,0,19,0,19,21,43,8,15,0,19,41,30,12,26,298,372,0,19,111,147,524,273,18,32,214,213,293,196,124,105,2550,716,1304,418,1220,414,677,410
1400000US36061012500,"Census Tract 125, New York County, New York",Manhattan,2350,337,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,8,16,0,14,0,14,7,22,18,46,0,14,0,14,122,88,49,85,19,27,297,154,128,112,654,197,669,236,324,134,55,73
1400000US36061012601,"Census Tract 126.01, New York County, New York",Manhattan,5623,1208,44,70,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,417,371,0,19,191,154,169,146,130,113,3445,1126,683,306,331,207,213,135
1400000US36061012602,"Census Tract 126.02, New York County, New York",Manhattan,4107,767,20,28,0,14,0,14,0,14,0,14,0,14,0,14,0,14,1,3,0,14,0,14,0,14,0,14,0,14,29,53,233,198,23,31,124,158,155,183,152,158,1762,514,1052,385,408,211,148,95
1400000US36061012700,"Census Tract 127, New York County, New York",Manhattan,5375,681,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,10,26,12,20,345,212,69,55,155,186,465,253,193,170,2415,456,926,367,604,315,181,125
1400000US36061012800,"Census Tract 128, New York County, New York",Manhattan,4336,624,27,32,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,106,100,77,62,18,29,258,178,201,127,130,95,1130,347,939,243,1319,493,131,81
1400000US36061012901,"Census Tract 129.01, New York County, New York",Manhattan,5848,739,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,14,26,11,31,27,31,8,15,0,19,313,241,100,103,60,73,317,225,392,271,2455,603,1858,457,244,147,49,72
1400000US36061012902,"Census Tract 129.02, New York County, New York",Manhattan,2041,430,32,38,0,14,0,14,21,34,0,14,0,14,0,14,0,14,0,14,0,14,45,86,13,28,17,32,22,39,71,74,156,78,90,76,28,32,230,108,117,93,797,238,291,110,99,89,12,19
1400000US36061013000,"Census Tract 130, New York County, New York",Manhattan,2709,536,23,36,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,4,2,28,44,3,6,32,44,326,200,2,5,48,78,88,98,83,61,818,232,732,272,266,140,256,127
1400000US36061013100,"Census Tract 131, New York County, New York",Manhattan,3114,376,20,35,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,11,33,0,14,0,14,11,33,0,14,408,201,117,142,14,21,192,183,0,14,1184,288,838,226,246,130,73,62
1400000US36061013201,"Census Tract 132.01, New York County, New York",Manhattan,1965,477,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,4,7,0,14,0,14,13,24,136,104,6,9,11,23,139,81,29,37,825,303,505,188,159,75,138,115
1400000US36061013202,"Census Tract 132.02, New York County, New York",Manhattan,2947,650,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,21,35,483,518,61,97,67,99,38,39,0,14,1247,367,753,257,123,83,154,129
1400000US36061013203,"Census Tract 132.03, New York County, New York",Manhattan,3099,567,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,91,88,0,14,19,32,147,161,93,117,1350,601,746,360,351,199,302,240
1400000US36061013300,"Census Tract 133, New York County, New York",Manhattan,5293,701,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,22,35,35,55,0,19,0,19,24,45,241,202,0,19,40,61,290,206,356,245,2607,523,903,303,621,450,154,124
1400000US36061013400,"Census Tract 134, New York County, New York",Manhattan,7412,853,53,87,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,4,3,0,21,0,21,0,21,95,125,2,4,255,323,664,511,397,364,2927,699,2013,636,608,270,394,247
1400000US36061013501,"Census Tract 135.01, New York County, New York",Manhattan,4123,456,92,116,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,48,71,57,88,102,144,457,192,0,14,91,106,428,245,132,115,1175,499,1170,339,233,117,138,114
1400000US36061013502,"Census Tract 135.02, New York County, New York",Manhattan,5175,880,16,29,0,19,0,19,0,19,0,19,34,51,0,19,32,52,0,19,0,19,6,24,0,19,15,24,8,28,0,19,542,451,348,318,185,136,136,105,367,194,2049,541,1071,373,245,161,121,88
1400000US36061013601,"Census Tract 136.01, New York County, New York",Manhattan,1673,413,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,14,16,0,14,8,12,67,36,7,12,459,110,498,228,401,206,219,132
1400000US36061013602,"Census Tract 136.02, New York County, New York",Manhattan,4627,1386,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,60,99,136,135,40,62,37,43,267,188,110,110,1350,377,1803,1160,670,302,154,95
1400000US36061013603,"Census Tract 136.03, New York County, New York",Manhattan,3827,684,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,13,23,177,131,0,14,53,62,374,428,207,137,1650,459,693,257,516,311,144,102
1400000US36061013604,"Census Tract 136.04, New York County, New York",Manhattan,3617,632,0,14,0,14,0,14,0,14,0,14,0,14,0,14,50,59,0,14,0,14,0,14,0,14,0,14,22,37,14,23,74,78,22,36,54,53,446,235,40,46,1132,379,957,282,629,468,177,116
1400000US36061013700,"Census Tract 137, New York County, New York",Manhattan,6184,1154,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,14,33,0,19,0,19,280,199,45,78,67,75,176,193,52,46,2664,909,1741,536,912,498,233,170
1400000US36061013800,"Census Tract 138, New York County, New York",Manhattan,10039,1750,12,30,0,21,9,19,0,21,0,21,0,21,0,21,0,21,17,24,0,21,34,31,60,104,0,21,0,21,79,121,367,194,181,147,104,113,753,597,498,433,3725,827,3101,832,502,289,597,570
1400000US36061013900,"Census Tract 139, New York County, New York",Manhattan,8891,1657,37,65,0,19,0,19,0,19,0,19,0,19,0,19,0,19,3,5,0,19,0,19,0,19,0,19,0,19,0,19,699,314,6,6,58,95,461,347,484,242,4194,1333,2474,542,295,214,180,159
1400000US36061014000,"Census Tract 140, New York County, New York",Manhattan,6133,840,24,38,0,19,0,19,0,19,0,19,0,19,0,19,0,19,161,226,0,19,27,43,0,19,0,19,0,19,0,19,456,325,19,31,32,37,419,231,15,24,1706,329,1916,586,960,300,398,215
1400000US36061014200,"Census Tract 142, New York County, New York",Manhattan,3270,763,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,32,2,0,14,45,70,0,14,0,14,81,77,19,29,1150,336,956,340,555,210,432,316
1400000US36061014300,"Census Tract 143, New York County, New York",Manhattan,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36061014401,"Census Tract 144.01, New York County, New York",Manhattan,4178,737,18,28,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,125,88,28,34,77,76,142,81,143,122,1437,438,1287,389,741,253,180,95
1400000US36061014402,"Census Tract 144.02, New York County, New York",Manhattan,5845,836,12,44,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,38,65,6,8,82,132,10,16,296,218,166,196,25,34,210,112,231,169,2256,723,1279,364,912,280,322,172
1400000US36061014500,"Census Tract 145, New York County, New York",Manhattan,5183,726,0,19,0,19,0,19,0,19,0,19,0,19,0,19,68,78,0,19,0,19,19,29,0,19,28,39,0,19,23,37,192,151,25,41,76,54,235,143,93,75,1950,571,1217,383,779,304,478,190
1400000US36061014601,"Census Tract 146.01, New York County, New York",Manhattan,3290,537,13,19,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,17,29,0,14,261,340,72,105,36,52,109,97,100,111,1345,409,620,224,534,250,183,77
1400000US36061014602,"Census Tract 146.02, New York County, New York",Manhattan,7404,1083,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,43,70,217,292,0,19,0,19,30,51,291,362,65,94,42,62,179,135,331,243,3723,851,1682,419,562,287,239,161
1400000US36061014700,"Census Tract 147, New York County, New York",Manhattan,2184,462,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,50,43,0,14,0,14,106,78,34,25,697,221,575,169,640,267,82,46
1400000US36061014801,"Census Tract 148.01, New York County, New York",Manhattan,2388,364,58,91,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,72,55,24,30,0,14,99,60,30,37,1006,247,661,138,282,97,156,70
1400000US36061014802,"Census Tract 148.02, New York County, New York",Manhattan,5342,765,27,44,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,268,145,0,19,172,194,137,135,297,347,1720,413,1730,444,857,302,134,77
1400000US36061014900,"Census Tract 149, New York County, New York",Manhattan,4898,674,43,49,0,19,0,19,0,19,0,19,0,19,0,19,0,19,17,30,0,19,0,19,0,19,11,27,10,28,30,51,139,85,31,51,41,69,168,141,0,19,1667,540,1735,379,756,289,250,152
1400000US36061015001,"Census Tract 150.01, New York County, New York",Manhattan,1643,187,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,10,17,83,79,15,23,0,14,84,61,40,32,595,153,482,154,259,105,75,54
1400000US36061015002,"Census Tract 150.02, New York County, New York",Manhattan,3852,376,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,16,26,115,112,0,14,28,39,101,78,101,86,1262,280,1480,300,531,169,218,101
1400000US36061015101,"Census Tract 151.01, New York County, New York",Manhattan,2270,340,80,96,0,14,0,14,0,14,0,14,0,14,0,14,0,14,2,12,0,14,41,65,108,109,78,109,93,95,36,60,461,195,164,138,65,72,215,144,174,150,448,236,265,169,14,22,26,36
1400000US36061015102,"Census Tract 151.02, New York County, New York",Manhattan,6938,890,0,19,0,19,0,19,0,19,0,19,0,19,0,19,38,58,52,81,0,19,0,19,0,19,0,19,9,15,34,60,483,290,381,356,21,39,267,239,126,120,2475,660,1879,469,690,390,483,251
1400000US36061015200,"Census Tract 152, New York County, New York",Manhattan,6023,637,101,111,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,132,206,101,98,20,33,58,96,122,132,109,100,458,262,101,108,147,145,253,167,369,286,1623,334,1369,293,781,203,279,122
1400000US36061015301,"Census Tract 153.01, New York County, New York",Manhattan,3855,654,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,2,5,0,14,0,14,31,45,0,14,34,52,1,5,198,183,50,90,27,32,60,70,164,176,1578,456,814,363,754,334,142,86
1400000US36061015302,"Census Tract 153.02, New York County, New York",Manhattan,4309,481,0,19,0,19,37,68,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,28,33,68,109,66,70,32,45,163,139,77,87,1681,411,1489,423,513,201,155,99
1400000US36061015401,"Census Tract 154.01, New York County, New York",Manhattan,4005,831,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,288,437,0,14,7,15,176,127,158,154,1582,500,882,380,370,209,542,450
1400000US36061015402,"Census Tract 154.02, New York County, New York",Manhattan,3102,868,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,41,68,38,62,31,61,0,14,0,14,59,95,416,212,0,14,53,69,150,107,476,656,710,246,883,267,48,56,197,118
1400000US36061015403,"Census Tract 154.03, New York County, New York",Manhattan,4048,718,46,48,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,228,364,47,55,16,26,0,19,0,19,296,235,49,61,18,32,238,123,243,186,1258,311,965,420,275,166,369,188
1400000US36061015501,"Census Tract 155.01, New York County, New York",Manhattan,4262,1182,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,150,171,0,14,10,17,180,146,143,90,1529,758,976,252,1003,506,271,125
1400000US36061015502,"Census Tract 155.02, New York County, New York",Manhattan,4590,844,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,20,32,18,28,19,29,117,116,81,68,1929,434,1335,628,662,197,409,254
1400000US36061015601,"Census Tract 156.01, New York County, New York",Manhattan,4271,487,18,31,0,19,0,19,0,19,0,19,0,19,104,176,0,19,0,19,10,19,0,19,34,49,3,7,0,19,162,148,107,78,161,135,166,148,287,140,115,80,1479,279,770,203,450,156,405,204
1400000US36061015602,"Census Tract 156.02, New York County, New York",Manhattan,1723,288,83,85,0,14,0,14,0,14,0,14,0,14,0,14,0,14,9,14,9,15,15,26,0,14,0,14,0,14,30,47,371,123,35,58,10,17,69,72,72,78,525,215,191,112,243,149,61,61
1400000US36061015700,"Census Tract 157, New York County, New York",Manhattan,8962,1158,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,23,53,0,21,0,21,346,276,171,151,229,270,636,437,272,257,4062,996,1970,641,510,297,743,490
1400000US36061015801,"Census Tract 158.01, New York County, New York",Manhattan,4030,567,78,113,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,75,76,37,64,38,64,176,163,77,73,1611,338,1074,246,550,257,314,203
1400000US36061015802,"Census Tract 158.02, New York County, New York",Manhattan,3157,455,12,16,0,14,0,14,0,14,0,14,0,14,0,14,0,14,8,15,263,405,113,131,20,33,0,14,0,14,14,40,82,64,23,27,8,15,379,216,38,42,897,200,763,210,323,126,214,96
1400000US36061015900,"Census Tract 159, New York County, New York",Manhattan,7746,1200,109,131,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,229,215,85,91,34,55,321,250,176,182,3034,547,2220,587,1087,493,451,208
1400000US36061016001,"Census Tract 160.01, New York County, New York",Manhattan,2689,400,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,2,4,83,76,0,14,47,44,86,51,6,10,1040,294,786,191,506,175,133,62
1400000US36061016002,"Census Tract 160.02, New York County, New York",Manhattan,2452,808,0,14,0,14,0,14,0,14,0,14,0,14,106,162,0,14,3,5,0,14,238,357,0,14,157,236,0,14,0,14,85,68,14,22,3,4,68,59,15,23,670,208,479,136,247,96,367,118
1400000US36061016100,"Census Tract 161, New York County, New York",Manhattan,4997,784,13,20,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,158,125,21,34,56,62,179,107,171,154,2200,667,1599,348,341,123,259,138
1400000US36061016200,"Census Tract 162, New York County, New York",Manhattan,6820,1330,422,369,0,19,0,19,0,19,0,19,0,19,0,19,124,169,3,12,0,19,81,96,28,46,84,126,201,162,484,322,1197,590,339,231,243,174,1579,1002,166,160,1234,548,496,257,107,154,32,56
1400000US36061016300,"Census Tract 163, New York County, New York",Manhattan,5300,821,135,123,0,19,7,13,0,19,0,19,0,19,104,166,7,12,0,19,0,19,6,12,10,19,22,32,0,19,14,23,278,171,14,21,35,43,162,95,179,163,1986,517,1400,335,835,318,106,70
1400000US36061016400,"Census Tract 164, New York County, New York",Manhattan,5772,1026,369,262,0,19,0,19,0,19,0,19,0,19,106,124,141,151,1,2,0,19,237,183,18,33,186,125,82,84,268,174,1078,521,126,90,186,150,427,238,594,388,818,266,882,440,121,103,132,89
1400000US36061016500,"Census Tract 165, New York County, New York",Manhattan,5854,740,12,20,0,19,0,19,0,19,0,19,0,19,249,376,0,19,15,23,0,19,0,19,0,19,0,19,0,19,82,71,136,123,18,30,47,74,485,234,156,135,1857,367,1739,382,616,190,442,186
1400000US36061016600,"Census Tract 166, New York County, New York",Manhattan,4876,710,228,139,0,19,0,19,0,19,0,19,0,19,32,50,75,96,38,59,0,19,59,64,268,182,133,127,108,86,53,59,877,287,306,229,149,86,573,453,139,97,1162,321,458,208,150,115,68,67
1400000US36061016700,"Census Tract 167, New York County, New York",Manhattan,5850,627,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,30,38,151,105,13,27,48,80,239,139,83,74,2007,403,1911,382,1003,298,365,175
1400000US36061016800,"Census Tract 168, New York County, New York",Manhattan,3590,326,52,65,0,19,0,19,0,19,0,19,28,28,88,115,8,14,47,46,25,41,187,142,58,47,44,42,39,42,57,59,834,222,238,139,108,82,431,143,191,101,662,221,370,159,87,65,36,36
1400000US36061016900,"Census Tract 169, New York County, New York",Manhattan,6805,805,39,65,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,16,26,13,45,68,116,0,19,0,19,307,329,383,266,127,94,2535,598,2051,640,746,315,520,183
1400000US36061017000,"Census Tract 170, New York County, New York",Manhattan,6429,1234,261,125,0,19,0,19,0,19,126,143,53,65,258,195,52,84,80,76,8,20,243,186,76,74,6,16,97,109,235,157,1355,446,226,133,420,201,747,396,271,155,1252,757,476,297,99,85,88,76
1400000US36061017100,"Census Tract 171, New York County, New York",Manhattan,6988,1446,14,33,0,19,0,19,0,19,0,19,0,19,0,19,0,19,68,111,0,19,8,2,0,19,0,19,76,108,9,22,475,275,125,112,55,63,308,168,186,137,2687,816,1856,645,860,310,261,133
1400000US36061017200,"Census Tract 172, New York County, New York",Manhattan,3819,526,129,116,0,19,0,19,0,19,28,54,104,116,0,19,11,20,0,19,19,30,60,71,236,285,46,65,125,144,206,143,709,224,253,152,129,138,403,251,228,170,522,176,393,180,183,119,35,52
1400000US36061017300,"Census Tract 173, New York County, New York",Manhattan,7513,826,142,156,0,19,0,19,0,19,0,19,178,282,0,19,0,19,0,19,0,19,0,19,103,164,0,19,0,19,12,22,588,490,18,29,51,96,420,236,92,126,2615,695,1467,480,1446,574,381,264
1400000US36061017401,"Census Tract 174.01, New York County, New York",Manhattan,3899,461,20,31,0,19,0,19,0,19,41,66,54,85,0,19,55,87,0,19,28,45,46,74,120,151,38,62,92,87,131,117,695,337,254,186,90,94,426,220,164,152,709,309,631,263,198,129,107,93
1400000US36061017402,"Census Tract 174.02, New York County, New York",Manhattan,2233,344,99,75,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,224,188,18,28,76,78,0,14,0,14,187,108,79,59,95,71,237,154,149,82,482,152,301,107,205,176,81,57
1400000US36061017500,"Census Tract 175, New York County, New York",Manhattan,8935,1653,213,273,0,21,55,77,0,21,8,17,60,65,13,25,33,28,17,15,0,21,44,40,11,21,26,41,17,39,22,38,707,325,176,144,272,392,547,285,107,83,2074,400,3262,757,872,351,399,196
1400000US36061017700,"Census Tract 177, New York County, New York",Manhattan,7925,1733,34,49,0,21,0,21,0,21,0,21,71,112,0,21,0,21,65,87,0,21,33,56,0,21,0,21,75,118,124,151,544,275,55,61,56,66,528,249,216,196,2633,566,2191,1079,886,717,414,276
1400000US36061017800,"Census Tract 178, New York County, New York",Manhattan,2792,601,75,92,0,14,0,14,0,14,0,14,0,14,0,14,18,29,79,119,31,38,0,14,25,34,0,14,26,43,95,65,660,365,50,58,28,29,191,104,215,142,624,210,307,129,299,355,69,72
1400000US36061017900,"Census Tract 179, New York County, New York",Manhattan,7679,1212,127,193,0,19,0,19,0,19,0,19,34,56,0,19,0,19,121,195,0,19,0,19,19,33,24,25,0,19,4,12,537,361,77,66,98,96,386,239,0,19,2329,504,2436,629,1223,826,264,235
1400000US36061018000,"Census Tract 180, New York County, New York",Manhattan,5128,731,379,273,0,19,0,19,0,19,22,35,252,264,0,19,0,19,24,52,11,27,91,104,242,163,183,188,73,81,90,96,1062,395,370,218,97,95,332,186,374,242,802,310,594,252,94,87,36,43
1400000US36061018100,"Census Tract 181, New York County, New York",Manhattan,6865,1137,20,38,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,31,61,0,19,0,19,79,99,0,19,801,389,38,62,156,136,586,245,55,75,2374,807,1842,564,438,270,445,260
1400000US36061018200,"Census Tract 182, New York County, New York",Manhattan,4902,502,109,152,0,19,0,19,0,19,31,45,16,34,7,31,0,19,21,33,0,19,154,128,138,108,251,193,19,41,249,172,856,335,518,240,229,142,599,317,212,136,917,331,364,190,0,19,212,191
1400000US36061018300,"Census Tract 183, New York County, New York",Manhattan,6462,1088,0,19,0,19,0,19,0,19,0,19,0,19,0,19,10,40,15,58,0,19,27,33,8,18,23,34,18,25,16,28,319,175,301,184,198,148,242,134,210,182,2642,848,1251,364,762,428,420,286
1400000US36061018400,"Census Tract 184, New York County, New York",Manhattan,5444,745,113,108,0,19,0,19,0,19,21,32,0,19,124,185,0,19,0,19,44,72,311,206,124,117,122,124,17,30,98,110,1072,447,322,177,510,398,436,289,236,181,1217,436,574,356,103,80,0,19
1400000US36061018500,"Census Tract 185, New York County, New York",Manhattan,4165,561,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,94,83,63,55,1,3,144,107,111,74,162,116,1152,283,1452,372,773,339,213,103
1400000US36061018600,"Census Tract 186, New York County, New York",Manhattan,3730,620,71,98,0,19,0,19,0,19,0,19,52,71,0,19,39,69,0,19,0,19,34,40,11,23,0,19,83,76,189,172,1154,426,338,198,102,113,394,215,221,170,763,351,153,114,52,70,74,75
1400000US36061018700,"Census Tract 187, New York County, New York",Manhattan,7271,1302,50,86,0,19,0,19,0,19,0,19,8,17,0,19,0,19,146,118,0,19,27,46,4,13,206,169,12,38,9,17,294,156,273,170,502,642,455,302,381,250,2614,675,1126,342,885,368,279,140
1400000US36061018800,"Census Tract 188, New York County, New York",Manhattan,3959,662,237,189,0,14,0,14,0,14,0,14,0,14,29,50,13,22,0,14,200,229,174,181,9,19,0,14,39,41,59,78,1365,542,446,192,44,60,294,256,110,89,511,275,329,185,22,37,78,100
1400000US36061018900,"Census Tract 189, New York County, New York",Manhattan,7890,861,61,88,0,21,0,21,0,21,0,21,0,21,29,47,199,218,124,133,0,21,142,138,386,442,190,186,286,240,367,375,1234,441,170,147,129,111,923,480,353,194,1486,415,1246,428,437,228,128,114
1400000US36061019000,"Census Tract 190, New York County, New York",Manhattan,2892,336,98,89,0,14,0,14,4,9,0,14,0,14,7,12,0,14,34,50,0,14,42,54,73,62,11,18,63,55,30,35,248,147,21,27,110,94,228,116,86,57,838,155,597,157,234,119,168,84
1400000US36061019100,"Census Tract 191, New York County, New York",Manhattan,6683,878,12,23,0,19,0,19,0,19,0,19,149,212,0,19,0,19,7,15,8,20,75,86,21,30,29,45,99,142,85,91,173,107,60,52,120,105,318,220,10,24,2170,616,2328,592,647,234,372,213
1400000US36061019200,"Census Tract 192, New York County, New York",Manhattan,2532,363,216,122,0,14,0,14,0,14,0,14,0,14,0,14,0,14,88,75,0,14,74,82,35,38,269,207,178,128,86,64,371,121,154,114,131,83,319,163,104,72,303,132,196,114,0,14,8,13
