geoid,tract_name,borough,B03002_E001,B03002_M001,B03002_E002,B03002_M002,B03002_E003,B03002_M003,B03002_E004,B03002_M004,B03002_E005,B03002_M005,B03002_E006,B03002_M006,B03002_E007,B03002_M007,B03002_E008,B03002_M008,B03002_E009,B03002_M009,B03002_E010,B03002_M010,B03002_E011,B03002_M011,B03002_E012,B03002_M012,B03002_E013,B03002_M013,B03002_E014,B03002_M014,B03002_E015,B03002_M015,B03002_E016,B03002_M016,B03002_E017,B03002_M017,B03002_E018,B03002_M018,B03002_E019,B03002_M019,B03002_E020,B03002_M020,B03002_E021,B03002_M021
1400000US36047035400,"Census Tract 354, Kings County, New York",Brooklyn,6075,805,5800,840,5648,854,20,33,0,19,33,38,0,19,29,47,70,80,20,32,50,65,275,233,0,19,0,19,0,19,0,19,0,19,210,225,65,92,65,92,0,19
1400000US36047035500,"Census Tract 355, Kings County, New York",Brooklyn,5046,711,4740,703,882,463,3390,625,0,19,0,19,0,19,79,202,389,290,288,228,101,102,306,254,59,87,107,140,0,19,0,19,0,19,58,46,82,133,82,133,0,19
1400000US36047035601,"Census Tract 356.01, Kings County, New York",Brooklyn,2326,299,2272,295,2085,288,22,27,0,14,106,78,0,14,6,10,53,69,0,14,53,69,54,68,37,43,0,14,17,27,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36047035602,"Census Tract 356.02, Kings County, New York",Brooklyn,6581,830,6298,847,5633,804,98,128,0,19,243,216,0,19,0,19,324,269,67,75,257,253,283,265,73,92,0,19,0,19,0,19,0,19,0,19,210,244,210,244,0,19
1400000US36047035701,"Census Tract 357.01, Kings County, New York",Brooklyn,2398,427,2076,463,16,18,1576,421,0,14,0,14,0,14,280,338,204,176,204,176,0,14,322,156,54,87,44,44,0,14,0,14,0,14,92,74,132,99,108,83,24,41
1400000US36047035702,"Census Tract 357.02, Kings County, New York",Brooklyn,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36047035900,"Census Tract 359, Kings County, New York",Brooklyn,6794,1151,6302,1106,234,146,5273,1155,77,88,265,244,0,19,0,19,453,337,250,351,203,230,492,304,13,26,134,166,0,19,0,19,0,19,179,184,166,121,166,121,0,19
1400000US36047036001,"Census Tract 360.01, Kings County, New York",Brooklyn,2844,262,2758,246,2406,241,10,16,0,14,175,108,0,14,0,14,167,162,0,14,167,162,86,80,0,14,9,14,0,14,0,14,0,14,24,27,53,73,10,16,43,71
1400000US36047036002,"Census Tract 360.02, Kings County, New York",Brooklyn,3731,546,3712,546,3035,642,110,148,0,14,112,156,0,14,0,14,455,331,0,14,455,331,19,31,0,14,0,14,0,14,0,14,0,14,0,14,19,31,19,31,0,14
1400000US36047036100,"Census Tract 361, Kings County, New York",Brooklyn,3358,578,2233,388,146,95,1795,356,0,14,8,13,0,14,152,240,132,103,79,80,53,66,1125,508,22,49,364,187,0,14,0,14,0,14,419,475,320,210,320,210,0,14
1400000US36047036200,"Census Tract 362, Kings County, New York",Brooklyn,3090,545,2604,506,1304,276,29,36,0,14,820,151,0,14,16,18,435,374,10,15,425,373,486,294,12,17,54,88,0,14,0,14,0,14,233,222,187,170,187,170,0,14
1400000US36047036300,"Census Tract 363, Kings County, New York",Brooklyn,5430,1053,4481,1023,13,25,4149,1038,0,19,0,19,0,19,0,19,319,285,210,269,109,125,949,603,22,34,33,56,0,19,0,19,0,19,767,596,127,137,127,137,0,19
1400000US36047036400,"Census Tract 364, Kings County, New York",Brooklyn,2288,448,1766,371,1027,303,20,17,0,14,452,242,0,14,5,8,262,181,0,14,262,181,522,343,15,23,0,14,0,14,0,14,0,14,334,312,173,136,168,135,5,9
1400000US36047036501,"Census Tract 365.01, Kings County, New York",Brooklyn,3139,657,2797,677,0,14,2617,686,0,14,78,113,0,14,0,14,102,91,39,46,63,74,342,283,0,14,27,43,0,14,0,14,0,14,221,277,94,73,77,72,17,26
1400000US36047036502,"Census Tract 365.02, Kings County, New York",Brooklyn,2389,512,1371,311,26,30,1255,327,14,23,19,22,39,56,0,14,18,26,9,21,9,15,1018,499,0,14,279,417,0,14,0,14,0,14,205,115,534,318,447,289,87,126
1400000US36047036600,"Census Tract 366, Kings County, New York",Brooklyn,4362,780,3325,776,1784,358,166,101,0,14,771,258,0,14,8,13,596,684,42,63,554,681,1037,366,10,15,0,14,0,14,0,14,0,14,444,341,583,236,573,235,10,15
1400000US36047036700,"Census Tract 367, Kings County, New York",Brooklyn,2091,696,1222,429,155,93,816,474,0,14,18,30,0,14,79,126,154,95,60,63,94,94,869,566,400,417,46,55,0,14,0,14,0,14,258,176,165,114,117,103,48,54
1400000US36047036900,"Census Tract 369, Kings County, New York",Brooklyn,5626,1029,3291,766,712,442,1887,836,44,67,288,217,0,19,61,99,299,359,19,30,280,357,2335,1049,88,115,88,110,29,51,0,19,0,19,1655,1043,475,252,357,222,118,113
1400000US36047037000,"Census Tract 370, Kings County, New York",Brooklyn,4171,487,3759,449,2200,478,228,174,0,14,1160,291,0,14,123,181,48,65,0,14,48,65,412,234,93,103,0,14,4,6,0,14,0,14,226,189,89,136,89,136,0,14
1400000US36047037100,"Census Tract 371, Kings County, New York",Brooklyn,4309,649,3597,641,447,239,2834,639,0,14,77,93,0,14,34,52,205,173,60,81,145,150,712,288,43,51,122,108,0,14,0,14,0,14,368,241,179,160,47,70,132,157
1400000US36047037300,"Census Tract 373, Kings County, New York",Brooklyn,4952,827,3931,769,613,366,2905,767,0,14,202,161,0,14,128,167,83,91,15,35,68,69,1021,382,25,38,61,72,23,34,0,14,0,14,702,343,210,182,210,182,0,14
1400000US36047037401,"Census Tract 374.01, Kings County, New York",Brooklyn,4758,778,4149,829,3191,727,76,85,0,14,795,302,0,14,0,14,87,103,25,42,62,93,609,340,0,14,0,14,0,14,0,14,0,14,512,336,97,110,97,110,0,14
1400000US36047037402,"Census Tract 374.02, Kings County, New York",Brooklyn,5843,809,5332,734,3935,725,271,188,94,142,913,627,0,19,0,19,119,121,0,19,119,121,511,423,70,56,0,19,0,19,0,19,0,19,347,408,94,70,85,69,9,14
1400000US36047037500,"Census Tract 375, Kings County, New York",Brooklyn,3748,619,2791,507,635,274,1854,501,0,14,256,169,0,14,4,7,42,47,14,24,28,41,957,474,15,23,76,82,0,14,0,14,0,14,256,217,610,430,575,432,35,43
1400000US36047037700,"Census Tract 377, Kings County, New York",Brooklyn,5090,650,4523,642,1025,444,3266,654,0,19,67,45,0,19,9,29,156,117,20,33,136,113,567,281,63,84,159,183,0,19,27,39,0,19,122,145,196,143,97,71,99,132
1400000US36047037900,"Census Tract 379, Kings County, New York",Brooklyn,4012,921,3743,936,314,162,3167,910,36,56,12,18,0,14,21,25,193,147,65,86,128,113,269,157,48,69,75,90,0,14,20,35,0,14,68,86,58,83,14,29,44,75
1400000US36047038100,"Census Tract 381, Kings County, New York",Brooklyn,5138,639,4344,513,956,331,2697,496,0,19,198,197,0,19,0,19,493,332,21,35,472,333,794,384,41,47,460,333,0,19,0,19,0,19,146,156,147,120,94,82,53,70
1400000US36047038200,"Census Tract 382, Kings County, New York",Brooklyn,5225,880,4167,844,530,383,2600,760,0,19,923,502,0,19,0,19,114,109,35,57,79,92,1058,455,137,120,147,213,0,19,17,31,0,19,647,373,110,114,76,89,34,64
1400000US36047038300,"Census Tract 383, Kings County, New York",Brooklyn,5466,684,4196,707,837,310,2633,670,0,19,138,105,0,19,0,19,588,368,464,341,124,120,1270,562,0,19,101,118,0,19,11,20,0,19,534,441,624,563,335,357,289,435
1400000US36047038500,"Census Tract 385, Kings County, New York",Brooklyn,3823,961,3417,961,1265,313,1507,587,0,14,85,71,0,14,16,24,544,705,500,721,44,45,406,235,49,58,0,14,0,14,15,23,0,14,116,124,226,211,226,211,0,14
1400000US36047038600,"Census Tract 386, Kings County, New York",Brooklyn,3042,711,2602,546,987,308,58,58,0,14,1307,437,0,14,0,14,250,287,205,281,45,68,440,508,35,44,0,14,0,14,7,11,0,14,393,507,5,6,5,6,0,14
1400000US36047038700,"Census Tract 387, Kings County, New York",Brooklyn,5312,947,4812,973,1018,423,2663,578,0,19,688,776,0,19,0,19,443,176,0,19,443,176,500,193,11,26,24,38,0,19,0,19,0,19,105,111,360,187,329,167,31,65
1400000US36047038800,"Census Tract 388, Kings County, New York",Brooklyn,5353,1019,4617,1039,3838,1048,54,55,0,19,195,183,0,19,367,389,163,251,52,70,111,183,736,461,72,117,49,73,103,80,0,19,0,19,489,443,23,31,2,3,21,31
1400000US36047038900,"Census Tract 389, Kings County, New York",Brooklyn,3277,664,1710,514,1242,498,191,119,0,14,212,121,0,14,0,14,65,60,0,14,65,60,1567,564,0,14,22,35,107,185,0,14,0,14,1241,530,197,164,197,164,0,14
1400000US36047039000,"Census Tract 390, Kings County, New York",Brooklyn,2681,536,2629,553,2407,565,0,14,0,14,191,115,0,14,31,45,0,14,0,14,0,14,52,56,11,16,0,14,0,14,0,14,0,14,0,14,41,47,0,14,41,47
1400000US36047039100,"Census Tract 391, Kings County, New York",Brooklyn,5428,630,2946,486,1715,422,612,230,0,19,565,274,0,19,2,3,52,52,0,19,52,52,2482,619,91,82,0,19,0,19,0,19,0,19,768,501,1623,443,1515,443,108,108
1400000US36047039200,"Census Tract 392, Kings County, New York",Brooklyn,3091,879,2556,841,2201,701,302,364,0,14,46,55,0,14,0,14,7,12,7,12,0,14,535,459,0,14,0,14,0,14,0,14,0,14,535,459,0,14,0,14,0,14
1400000US36047039300,"Census Tract 393, Kings County, New York",Brooklyn,3798,743,2429,435,1115,361,774,360,0,14,302,210,0,14,13,19,225,133,91,94,134,94,1369,606,16,26,0,14,86,130,0,14,0,14,864,580,403,238,333,230,70,74
1400000US36047039400,"Census Tract 394, Kings County, New York",Brooklyn,2259,432,2071,358,1899,349,9,13,0,14,107,99,0,14,29,34,27,28,27,28,0,14,188,190,82,132,0,14,0,14,0,14,0,14,106,128,0,14,0,14,0,14
1400000US36047039500,"Census Tract 395, Kings County, New York",Brooklyn,4083,530,2820,524,1455,467,1010,339,0,14,249,110,2,4,14,22,90,65,44,53,46,43,1263,279,50,60,43,46,0,14,0,14,0,14,944,256,226,187,218,187,8,14
1400000US36047039600,"Census Tract 396, Kings County, New York",Brooklyn,1708,464,1504,471,1357,474,71,40,25,43,0,14,0,14,51,71,0,14,0,14,0,14,204,166,0,14,0,14,0,14,0,14,0,14,40,75,164,115,164,115,0,14
1400000US36047039700,"Census Tract 397, Kings County, New York",Brooklyn,3356,510,2254,498,871,399,1143,372,0,14,13,36,0,14,0,14,227,196,149,219,78,79,1102,340,37,38,15,22,0,14,0,14,0,14,842,316,208,137,183,128,25,31
1400000US36047039800,"Census Tract 398, Kings County, New York",Brooklyn,2586,509,2398,505,813,308,0,14,0,14,1348,390,0,14,11,15,226,241,0,14,226,241,188,116,15,24,0,14,48,59,0,14,0,14,115,93,10,15,0,14,10,15
1400000US36047039900,"Census Tract 399, Kings County, New York",Brooklyn,3745,675,1872,335,493,156,977,349,0,14,237,188,0,14,0,14,165,117,88,94,77,64,1873,602,28,38,274,302,185,210,16,23,0,14,407,219,963,488,917,487,46,43
1400000US36047040000,"Census Tract 400, Kings County, New York",Brooklyn,2570,622,1941,538,648,266,35,26,0,14,1145,526,57,73,0,14,56,75,0,14,56,75,629,448,73,123,0,14,392,442,0,14,0,14,132,119,32,42,32,42,0,14
1400000US36047040100,"Census Tract 401, Kings County, New York",Brooklyn,3354,615,1936,507,699,175,973,494,0,14,108,80,0,14,41,66,115,81,31,20,84,76,1418,468,273,236,25,32,23,55,0,14,0,14,634,433,463,162,262,128,201,162
1400000US36047040200,"Census Tract 402, Kings County, New York",Brooklyn,2414,428,2034,427,323,191,0,14,0,14,1671,453,0,14,0,14,40,48,0,14,40,48,380,170,70,61,0,14,0,14,0,14,0,14,268,176,42,48,42,48,0,14
1400000US36047040300,"Census Tract 403, Kings County, New York",Brooklyn,3982,577,3473,503,1286,332,1865,534,0,14,126,149,0,14,52,79,144,69,0,14,144,69,509,266,14,22,136,141,0,14,0,14,0,14,143,87,216,176,216,176,0,14
1400000US36047040400,"Census Tract 404, Kings County, New York",Brooklyn,2604,359,2257,353,713,273,43,45,0,14,1414,292,0,14,0,14,87,87,0,14,87,87,347,185,18,20,0,14,0,14,0,14,0,14,128,113,201,142,178,156,23,31
1400000US36047040500,"Census Tract 405, Kings County, New York",Brooklyn,1653,356,1051,257,372,120,558,285,0,14,82,83,0,14,25,29,14,21,14,21,0,14,602,265,200,260,0,14,36,44,0,14,0,14,195,116,171,83,131,67,40,48
1400000US36047040600,"Census Tract 406, Kings County, New York",Brooklyn,3726,548,3309,523,1084,473,33,53,0,14,2039,307,0,14,0,14,153,190,85,96,68,97,417,296,0,14,0,14,0,14,0,14,0,14,372,292,45,50,22,33,23,37
1400000US36047040700,"Census Tract 407, Kings County, New York",Brooklyn,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36047040800,"Census Tract 408, Kings County, New York",Brooklyn,3676,627,3002,513,1000,493,75,121,0,14,1901,451,0,14,12,22,14,25,14,25,0,14,674,483,26,39,0,14,35,30,0,14,0,14,562,473,51,83,51,83,0,14
1400000US36047040900,"Census Tract 409, Kings County, New York",Brooklyn,3891,756,1825,520,864,320,453,253,0,14,127,80,0,14,285,451,96,71,0,14,96,71,2066,661,83,58,40,46,95,83,23,39,0,14,1220,655,605,331,389,270,216,255
1400000US36047041000,"Census Tract 410, Kings County, New York",Brooklyn,1899,490,1619,484,1102,505,8,13,0,14,509,144,0,14,0,14,0,14,0,14,0,14,280,162,31,41,0,14,0,14,0,14,0,14,136,159,113,83,113,83,0,14
1400000US36047041100,"Census Tract 411, Kings County, New York",Brooklyn,2631,727,1533,528,586,244,524,256,0,14,162,85,0,14,20,33,241,322,194,315,47,81,1098,550,0,14,63,95,0,14,0,14,0,14,892,539,143,144,77,104,66,98
1400000US36047041200,"Census Tract 412, Kings County, New York",Brooklyn,2789,848,2652,833,1213,587,77,124,0,14,1352,544,0,14,0,14,10,15,0,14,10,15,137,138,33,43,0,14,0,14,0,14,0,14,84,127,20,22,20,22,0,14
1400000US36047041300,"Census Tract 413, Kings County, New York",Brooklyn,3851,887,2370,957,751,427,1065,697,0,14,147,105,0,14,0,14,407,289,217,262,190,125,1481,606,215,142,4,7,0,14,0,14,0,14,550,456,712,362,695,365,17,32
1400000US36047041401,"Census Tract 414.01, Kings County, New York",Brooklyn,1237,222,1034,197,850,203,58,64,0,14,44,31,0,14,41,65,41,40,0,14,41,40,203,137,40,30,0,14,0,14,0,14,0,14,158,140,5,8,5,8,0,14
1400000US36047041402,"Census Tract 414.02, Kings County, New York",Brooklyn,2062,360,1838,322,1292,299,34,85,0,14,313,262,0,14,131,116,68,87,4,6,64,86,224,194,22,37,0,14,0,14,0,14,1,3,117,161,84,102,84,102,0,14
1400000US36047041500,"Census Tract 415, Kings County, New York",Brooklyn,4300,836,3044,800,748,357,1881,825,0,14,85,85,0,14,116,134,214,172,41,67,173,159,1256,553,93,150,0,14,3,7,1,3,0,14,806,452,353,403,348,402,5,8
1400000US36047041600,"Census Tract 416, Kings County, New York",Brooklyn,1784,438,1457,461,900,222,40,43,0,14,105,95,0,14,403,431,9,12,1,3,8,11,327,188,56,47,6,9,126,154,0,14,0,14,89,106,50,57,20,30,30,49
1400000US36047041700,"Census Tract 417, Kings County, New York",Brooklyn,3402,668,1293,311,113,197,957,298,15,24,143,122,0,14,0,14,65,72,0,14,65,72,2109,613,109,103,195,149,0,14,0,14,0,14,1099,402,706,595,424,410,282,396
1400000US36047041800,"Census Tract 418, Kings County, New York",Brooklyn,2350,484,2255,481,1935,459,5,9,0,14,236,168,0,14,0,14,79,72,10,15,69,70,95,71,24,30,0,14,22,33,0,14,0,14,49,49,0,14,0,14,0,14
1400000US36047041900,"Census Tract 419, Kings County, New York",Brooklyn,3479,890,1886,666,563,283,705,171,0,14,176,84,0,14,0,14,442,688,0,14,442,688,1593,738,0,14,398,608,0,14,0,14,0,14,895,440,300,244,286,241,14,21
1400000US36047042000,"Census Tract 420, Kings County, New York",Brooklyn,1662,286,1508,276,1407,276,10,15,0,14,35,50,0,14,49,42,7,11,0,14,7,11,154,138,11,17,0,14,0,14,0,14,0,14,114,129,29,32,29,32,0,14
1400000US36047042100,"Census Tract 421, Kings County, New York",Brooklyn,4712,592,2357,445,1398,362,386,186,0,14,412,199,0,14,0,14,161,98,17,21,144,99,2355,533,202,219,212,229,0,14,0,14,0,14,1160,535,781,333,706,287,75,75
1400000US36047042200,"Census Tract 422, Kings County, New York",Brooklyn,3163,837,2292,595,1591,526,49,49,0,14,266,164,0,14,364,322,22,33,0,14,22,33,871,647,69,72,0,14,0,14,0,14,0,14,786,650,16,25,16,25,0,14
1400000US36047042300,"Census Tract 423, Kings County, New York",Brooklyn,4523,828,2391,535,1652,443,312,233,0,14,325,205,0,14,24,36,78,67,10,16,68,67,2132,765,49,51,73,83,124,190,0,14,0,14,1325,718,561,242,510,218,51,81
1400000US36047042400,"Census Tract 424, Kings County, New York",Brooklyn,3723,701,3330,711,1392,321,192,178,0,14,1713,637,0,14,0,14,33,53,16,25,17,28,393,216,13,20,0,14,0,14,0,14,10,16,124,120,246,157,246,157,0,14
1400000US36047042500,"Census Tract 425, Kings County, New York",Brooklyn,2709,579,923,278,738,246,167,125,0,14,17,25,0,14,0,14,1,2,0,14,1,2,1786,631,154,124,43,81,45,58,75,86,0,14,1122,613,347,180,253,112,94,88
1400000US36047042600,"Census Tract 426, Kings County, New York",Brooklyn,4528,931,3218,824,1670,789,30,45,0,14,1500,288,0,14,0,14,18,20,9,14,9,14,1310,532,53,54,18,29,0,14,0,14,0,14,1130,541,109,81,109,81,0,14
1400000US36047042700,"Census Tract 427, Kings County, New York",Brooklyn,4098,499,2533,445,1647,364,324,172,36,41,200,130,0,14,0,14,326,161,116,106,210,117,1565,441,162,129,58,89,225,365,0,14,0,14,528,219,592,303,592,303,0,14
1400000US36047042800,"Census Tract 428, Kings County, New York",Brooklyn,3636,591,3321,564,1853,554,79,60,12,31,1141,411,0,14,37,43,199,296,0,14,199,296,315,240,18,31,0,14,0,14,0,14,0,14,234,209,63,66,51,63,12,20
1400000US36047042900,"Census Tract 429, Kings County, New York",Brooklyn,4630,828,2142,470,1103,247,299,206,0,14,298,236,0,14,149,227,293,259,13,22,280,258,2488,865,63,72,0,14,417,271,0,14,0,14,1748,1007,260,282,229,241,31,55
1400000US36047043000,"Census Tract 430, Kings County, New York",Brooklyn,3666,445,3046,403,1652,330,37,53,0,14,1067,306,0,14,0,14,290,286,0,14,290,286,620,316,59,70,0,14,0,14,0,14,0,14,434,270,127,150,118,150,9,16
1400000US36047043100,"Census Tract 431, Kings County, New York",Brooklyn,3864,686,2358,551,1406,433,484,335,0,14,330,191,0,14,0,14,138,111,0,14,138,111,1506,582,110,77,0,14,36,56,0,14,0,14,699,368,661,433,527,428,134,115
1400000US36047043200,"Census Tract 432, Kings County, New York",Brooklyn,3874,630,3493,635,1353,446,6,47,0,14,1969,460,0,14,0,14,165,126,0,14,165,126,381,216,22,26,0,14,14,21,0,14,0,14,184,166,161,239,161,239,0,14
1400000US36047043300,"Census Tract 433, Kings County, New York",Brooklyn,4029,686,1563,408,353,149,758,442,0,14,186,180,0,14,94,143,172,117,121,102,51,52,2466,755,198,150,83,81,0,14,0,14,0,14,1254,782,931,557,757,525,174,146
1400000US36047043400,"Census Tract 434, Kings County, New York",Brooklyn,4095,782,3112,741,1392,403,55,81,0,14,1137,477,0,14,0,14,528,414,86,119,442,406,983,508,13,21,0,14,0,14,0,14,0,14,835,501,135,119,84,92,51,85
1400000US36047043500,"Census Tract 435, Kings County, New York",Brooklyn,4897,670,1984,406,956,437,447,131,0,14,363,289,0,14,46,49,172,166,120,154,52,52,2913,678,285,218,86,90,199,212,0,14,0,14,1654,595,689,276,678,278,11,16
1400000US36047043600,"Census Tract 436, Kings County, New York",Brooklyn,4341,933,3168,591,1546,329,101,92,0,14,1384,505,0,14,44,44,93,142,0,14,93,142,1173,808,66,71,0,14,0,14,44,58,0,14,933,819,130,120,130,120,0,14
1400000US36047043700,"Census Tract 437, Kings County, New York",Brooklyn,5034,1236,1845,445,931,214,569,369,0,19,59,43,0,19,27,42,259,151,60,81,199,118,3189,1199,82,87,227,264,23,111,0,19,0,19,1360,401,1497,1117,950,588,547,826
1400000US36047043800,"Census Tract 438, Kings County, New York",Brooklyn,2530,522,2176,429,1481,358,57,77,93,142,305,285,0,14,0,14,240,195,95,143,145,122,354,422,25,32,10,16,0,14,0,14,0,14,305,428,14,18,5,9,9,15
1400000US36047043900,"Census Tract 439, Kings County, New York",Brooklyn,4172,928,1704,481,324,156,825,386,0,14,491,266,0,14,0,14,64,79,31,50,33,58,2468,825,191,199,30,37,0,14,41,72,0,14,1613,996,593,509,565,527,28,42
1400000US36047044000,"Census Tract 440, Kings County, New York",Brooklyn,2586,430,2258,424,1982,466,8,12,0,14,229,181,0,14,0,14,39,45,6,12,33,44,328,222,19,26,0,14,0,14,0,14,0,14,229,220,80,53,47,39,33,36
1400000US36047044100,"Census Tract 441, Kings County, New York",Brooklyn,4638,1011,1728,463,1069,359,340,210,0,14,255,150,0,14,0,14,64,58,24,35,40,46,2910,1004,234,331,0,14,0,14,0,14,0,14,2156,945,520,395,246,208,274,376
1400000US36047044200,"Census Tract 442, Kings County, New York",Brooklyn,2268,535,2147,539,2048,528,20,7,0,14,15,17,0,14,0,14,64,55,0,14,64,55,121,125,7,10,0,14,82,122,0,14,0,14,0,14,32,34,32,34,0,14
1400000US36047044300,"Census Tract 443, Kings County, New York",Brooklyn,4740,581,3005,558,2323,612,186,160,0,14,326,149,0,14,0,14,170,81,19,31,151,81,1735,552,111,126,0,14,54,85,0,14,0,14,976,483,594,313,557,312,37,40
1400000US36047044400,"Census Tract 444, Kings County, New York",Brooklyn,2677,691,2412,694,2183,736,1,3,0,14,213,198,0,14,15,25,0,14,0,14,0,14,265,201,37,56,0,14,0,14,0,14,0,14,174,192,54,53,38,46,16,26
1400000US36047044500,"Census Tract 445, Kings County, New York",Brooklyn,3944,586,1997,328,1068,277,120,100,0,14,695,249,0,14,0,14,114,99,0,14,114,99,1947,516,84,69,81,102,264,202,0,14,0,14,1044,549,474,211,418,210,56,53
1400000US36047044600,"Census Tract 446, Kings County, New York",Brooklyn,2123,464,1922,427,801,344,26,23,0,14,949,326,0,14,15,23,131,139,104,147,27,28,201,255,37,28,0,14,0,14,0,14,0,14,159,254,5,13,5,13,0,14
1400000US36047044700,"Census Tract 447, Kings County, New York",Brooklyn,2337,287,1493,262,1026,312,220,129,0,14,44,44,0,14,29,45,174,92,101,76,73,69,844,205,26,21,0,14,33,42,0,14,0,14,440,185,345,164,297,151,48,57
1400000US36047044800,"Census Tract 448, Kings County, New York",Brooklyn,1914,236,1783,252,1405,366,36,37,0,14,136,94,0,14,195,204,11,15,0,14,11,15,131,101,15,27,0,14,0,14,0,14,0,14,116,88,0,14,0,14,0,14
1400000US36047044901,"Census Tract 449.01, Kings County, New York",Brooklyn,2715,632,2217,563,734,346,1323,516,74,131,74,83,0,14,0,14,12,28,0,14,12,28,498,197,36,40,0,14,0,14,0,14,0,14,139,135,323,180,323,180,0,14
1400000US36047044902,"Census Tract 449.02, Kings County, New York",Brooklyn,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36047045000,"Census Tract 450, Kings County, New York",Brooklyn,1147,432,1047,418,812,408,5,7,0,14,42,58,0,14,188,220,0,14,0,14,0,14,100,122,0,14,0,14,0,14,0,14,0,14,14,20,86,121,86,121,0,14
1400000US36047045200,"Census Tract 452, Kings County, New York",Brooklyn,2543,584,2505,582,2028,598,84,96,0,14,74,57,0,14,285,201,34,51,0,14,34,51,38,34,0,14,0,14,0,14,0,14,0,14,21,16,17,29,17,29,0,14
