geoid,tract_name,borough,B08301_E001,B08301_M001,B08301_E002,B08301_M002,B08301_E003,B08301_M003,B08301_E004,B08301_M004,B08301_E005,B08301_M005,B08301_E006,B08301_M006,B08301_E007,B08301_M007,B08301_E008,B08301_M008,B08301_E009,B08301_M009,B08301_E010,B08301_M010,B08301_E011,B08301_M011,B08301_E012,B08301_M012,B08301_E013,B08301_M013,B08301_E014,B08301_M014,B08301_E015,B08301_M015,B08301_E016,B08301_M016,B08301_E017,B08301_M017,B08301_E018,B08301_M018,B08301_E019,B08301_M019,B08301_E020,B08301_M020,B08301_E021,B08301_M021
1400000US36061013000,"Census Tract 130, New York County, New York",Manhattan,1750,399,239,167,207,168,32,36,32,36,0,14,0,14,0,14,0,14,290,172,149,111,141,101,0,14,0,14,0,14,103,78,0,14,110,66,246,125,29,47,733,276
1400000US36061013100,"Census Tract 131, New York County, New York",Manhattan,2271,389,98,83,98,83,0,14,0,14,0,14,0,14,0,14,0,14,747,250,1,3,642,236,104,98,0,14,0,14,26,34,0,14,0,14,747,243,0,14,653,238
1400000US36061013201,"Census Tract 132.01, New York County, New York",Manhattan,1631,423,31,49,31,49,0,14,0,14,0,14,0,14,0,14,0,14,950,387,267,315,677,195,6,12,0,14,0,14,21,24,0,14,12,20,302,152,16,31,299,109
1400000US36061013202,"Census Tract 132.02, New York County, New York",Manhattan,2121,336,116,85,116,85,0,14,0,14,0,14,0,14,0,14,0,14,645,260,170,121,475,185,0,14,0,14,0,14,34,41,0,14,48,58,583,197,0,14,695,292
1400000US36061013203,"Census Tract 132.03, New York County, New York",Manhattan,2641,463,173,126,173,126,0,14,0,14,0,14,0,14,0,14,0,14,867,375,190,154,642,328,20,36,15,26,0,14,140,118,0,14,21,45,1065,514,0,14,375,217
1400000US36061013300,"Census Tract 133, New York County, New York",Manhattan,4086,712,189,156,122,112,67,109,0,19,67,109,0,19,0,19,0,19,1790,637,138,149,1652,618,0,19,0,19,0,19,82,114,0,19,130,119,1192,454,61,52,642,215
1400000US36061013400,"Census Tract 134, New York County, New York",Manhattan,5908,968,632,411,586,408,46,75,0,21,0,21,46,75,0,21,0,21,2579,783,560,444,2005,566,14,39,0,21,0,21,0,21,0,21,0,21,1200,620,234,316,1263,474
1400000US36061013501,"Census Tract 135.01, New York County, New York",Manhattan,2817,539,121,113,85,92,36,61,36,61,0,14,0,14,0,14,0,14,1291,450,388,208,854,383,49,65,0,14,0,14,38,56,0,14,83,87,696,260,111,85,477,275
1400000US36061013502,"Census Tract 135.02, New York County, New York",Manhattan,3538,639,274,199,274,199,0,19,0,19,0,19,0,19,0,19,0,19,999,426,321,274,642,291,36,40,0,19,0,19,22,27,0,19,206,139,745,351,0,19,1292,613
1400000US36061013601,"Census Tract 136.01, New York County, New York",Manhattan,1022,172,133,65,126,68,7,12,0,14,7,12,0,14,0,14,0,14,250,101,75,48,166,65,9,15,0,14,0,14,118,103,0,14,8,13,299,136,15,23,199,79
1400000US36061013602,"Census Tract 136.02, New York County, New York",Manhattan,3292,1258,306,189,258,180,48,48,18,32,15,24,15,25,0,19,0,19,1190,671,534,561,612,308,44,56,0,19,0,19,43,52,0,19,16,24,831,650,75,110,831,246
1400000US36061013603,"Census Tract 136.03, New York County, New York",Manhattan,2840,553,160,116,160,116,0,14,0,14,0,14,0,14,0,14,0,14,1161,495,443,252,689,333,0,14,0,14,29,45,343,493,0,14,26,42,540,304,16,27,594,226
1400000US36061013604,"Census Tract 136.04, New York County, New York",Manhattan,2933,595,165,109,165,109,0,14,0,14,0,14,0,14,0,14,0,14,1340,316,87,73,1192,321,0,14,0,14,61,66,69,67,0,14,32,37,316,185,18,30,993,475
1400000US36061013700,"Census Tract 137, New York County, New York",Manhattan,4465,995,543,500,535,496,8,19,8,19,0,19,0,19,0,19,0,19,1737,558,27,33,1710,560,0,19,0,19,0,19,0,19,0,19,47,61,1272,480,21,39,845,364
1400000US36061013800,"Census Tract 138, New York County, New York",Manhattan,7448,1845,202,180,202,180,0,21,0,21,0,21,0,21,0,21,0,21,2997,893,409,252,2550,827,38,67,0,21,0,21,114,124,0,21,277,227,1457,731,23,64,2378,1261
1400000US36061013900,"Census Tract 139, New York County, New York",Manhattan,6826,1208,161,189,161,189,0,19,0,19,0,19,0,19,0,19,0,19,1887,530,128,165,1759,547,0,19,0,19,0,19,196,172,0,19,167,164,2231,744,407,276,1777,653
1400000US36061014000,"Census Tract 140, New York County, New York",Manhattan,4248,802,330,315,104,109,226,261,226,261,0,19,0,19,0,19,0,19,1751,484,285,218,1466,425,0,19,0,19,0,19,121,75,0,19,20,35,797,319,225,228,1004,374
1400000US36061014200,"Census Tract 142, New York County, New York",Manhattan,2055,631,162,102,101,68,61,73,61,73,0,14,0,14,0,14,0,14,348,148,45,53,303,154,0,14,0,14,0,14,86,70,0,14,61,68,678,460,0,14,720,383
1400000US36061014300,"Census Tract 143, New York County, New York",Manhattan,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36061014401,"Census Tract 144.01, New York County, New York",Manhattan,2868,695,194,137,164,131,30,41,30,41,0,19,0,19,0,19,0,19,1301,277,56,58,1215,274,24,30,0,19,6,14,0,19,0,19,18,30,288,119,15,22,1052,629
1400000US36061014402,"Census Tract 144.02, New York County, New York",Manhattan,4118,750,299,172,280,161,19,30,19,30,0,19,0,19,0,19,0,19,1802,477,421,234,1320,404,10,18,0,19,51,56,40,59,0,19,23,40,570,256,6,21,1378,458
1400000US36061014500,"Census Tract 145, New York County, New York",Manhattan,3724,494,174,136,174,136,0,19,0,19,0,19,0,19,0,19,0,19,1353,349,66,67,1262,336,25,43,0,19,0,19,199,142,0,19,67,44,870,303,38,44,1023,287
1400000US36061014601,"Census Tract 146.01, New York County, New York",Manhattan,2270,394,168,92,168,92,0,14,0,14,0,14,0,14,0,14,0,14,1003,274,47,49,828,262,74,65,0,14,54,84,43,50,0,14,97,62,178,84,46,52,735,348
1400000US36061014602,"Census Tract 146.02, New York County, New York",Manhattan,4888,733,169,147,169,147,0,19,0,19,0,19,0,19,0,19,0,19,2913,603,267,141,2442,478,204,284,0,19,0,19,0,19,0,19,26,42,654,308,40,59,1086,338
1400000US36061014700,"Census Tract 147, New York County, New York",Manhattan,1811,446,104,98,69,59,35,45,35,45,0,14,0,14,0,14,0,14,812,292,52,47,733,282,27,32,0,14,0,14,19,23,0,14,71,55,464,194,34,38,307,112
1400000US36061014801,"Census Tract 148.01, New York County, New York",Manhattan,1522,236,143,77,85,68,58,39,58,39,0,14,0,14,0,14,0,14,692,184,56,47,621,181,15,24,0,14,0,14,19,21,0,14,0,14,371,128,0,14,297,103
1400000US36061014802,"Census Tract 148.02, New York County, New York",Manhattan,3994,503,148,109,112,89,36,40,36,40,0,19,0,19,0,19,0,19,1621,392,134,102,1439,395,48,43,0,19,0,19,229,133,0,19,66,64,198,113,42,53,1690,365
1400000US36061014900,"Census Tract 149, New York County, New York",Manhattan,3071,549,257,225,163,139,94,113,94,113,0,19,0,19,0,19,0,19,936,230,36,39,884,220,16,25,0,19,0,19,348,297,0,19,18,28,521,166,93,72,898,286
1400000US36061015001,"Census Tract 150.01, New York County, New York",Manhattan,1095,229,76,61,56,37,20,32,10,16,10,17,0,14,0,14,0,14,365,145,131,70,234,121,0,14,0,14,0,14,55,46,0,14,0,14,203,85,31,46,365,135
1400000US36061015002,"Census Tract 150.02, New York County, New York",Manhattan,2006,317,301,152,241,139,60,77,60,77,0,14,0,14,0,14,0,14,648,208,95,66,553,207,0,14,0,14,0,14,71,60,0,14,61,54,261,129,38,45,626,162
1400000US36061015101,"Census Tract 151.01, New York County, New York",Manhattan,1200,365,62,92,62,92,0,14,0,14,0,14,0,14,0,14,0,14,756,278,60,69,696,248,0,14,0,14,0,14,0,14,0,14,0,14,170,132,12,21,200,130
1400000US36061015102,"Census Tract 151.02, New York County, New York",Manhattan,5074,757,447,243,330,207,117,147,91,142,0,19,0,19,0,19,26,43,1770,488,208,154,1511,411,51,52,0,19,0,19,285,276,1,3,152,197,1084,384,42,67,1293,389
1400000US36061015200,"Census Tract 152, New York County, New York",Manhattan,3417,450,272,154,216,124,56,76,56,76,0,19,0,19,0,19,0,19,1310,362,251,167,999,319,29,51,0,19,31,53,31,36,0,19,102,73,326,150,75,75,1301,411
1400000US36061015301,"Census Tract 153.01, New York County, New York",Manhattan,2331,403,132,91,97,88,35,41,17,27,18,31,0,14,0,14,0,14,584,221,16,26,543,210,25,31,0,14,0,14,0,14,52,84,103,98,403,167,0,14,1057,380
1400000US36061015302,"Census Tract 153.02, New York County, New York",Manhattan,3136,394,194,100,173,102,21,35,21,35,0,19,0,19,0,19,0,19,1327,349,113,69,1197,339,17,27,0,19,0,19,0,19,0,19,145,70,443,182,42,54,985,295
1400000US36061015401,"Census Tract 154.01, New York County, New York",Manhattan,3209,789,54,50,54,50,0,14,0,14,0,14,0,14,0,14,0,14,1502,500,65,70,1369,524,37,60,0,14,31,51,0,14,0,14,0,14,586,460,114,186,953,491
1400000US36061015402,"Census Tract 154.02, New York County, New York",Manhattan,1904,340,140,120,140,120,0,14,0,14,0,14,0,14,0,14,0,14,1060,366,253,224,793,299,14,24,0,14,0,14,12,21,0,14,23,40,211,120,0,14,458,239
1400000US36061015403,"Census Tract 154.03, New York County, New York",Manhattan,2340,438,74,64,57,58,17,30,17,30,0,19,0,19,0,19,0,19,1243,307,137,121,1106,253,0,19,0,19,0,19,17,29,0,19,19,37,242,180,28,51,717,262
1400000US36061015501,"Census Tract 155.01, New York County, New York",Manhattan,2561,838,27,47,27,47,0,14,0,14,0,14,0,14,0,14,0,14,1331,521,88,63,1205,516,38,49,0,14,0,14,138,132,0,14,57,62,146,95,18,29,844,485
1400000US36061015502,"Census Tract 155.02, New York County, New York",Manhattan,2734,451,251,223,251,223,0,19,0,19,0,19,0,19,0,19,0,19,1093,337,76,61,1017,341,0,19,0,19,0,19,291,273,0,19,208,138,184,119,0,19,707,327
1400000US36061015601,"Census Tract 156.01, New York County, New York",Manhattan,3299,353,161,104,82,67,79,87,59,81,20,33,0,19,0,19,0,19,1872,362,269,133,1591,329,12,19,0,19,0,19,0,19,0,19,29,33,464,171,85,78,688,263
1400000US36061015602,"Census Tract 156.02, New York County, New York",Manhattan,1189,257,129,118,33,53,96,93,96,93,0,14,0,14,0,14,0,14,688,257,142,124,546,222,0,14,0,14,0,14,0,14,0,14,6,10,147,87,0,14,219,107
1400000US36061015700,"Census Tract 157, New York County, New York",Manhattan,6470,1105,10,29,10,29,0,21,0,21,0,21,0,21,0,21,0,21,3156,827,0,21,3001,856,155,194,0,21,0,21,0,21,0,21,627,454,294,170,0,21,2383,595
1400000US36061015801,"Census Tract 158.01, New York County, New York",Manhattan,3110,417,153,111,102,74,51,57,51,57,0,19,0,19,0,19,0,19,1202,285,194,117,977,285,31,42,0,19,0,19,112,101,0,19,77,75,528,198,22,34,1016,315
1400000US36061015802,"Census Tract 158.02, New York County, New York",Manhattan,2385,277,163,104,163,104,0,14,0,14,0,14,0,14,0,14,0,14,883,249,2,7,869,245,12,20,0,14,0,14,0,14,0,14,18,28,862,181,17,27,442,171
1400000US36061015900,"Census Tract 159, New York County, New York",Manhattan,5689,1125,320,169,174,125,146,128,146,128,0,19,0,19,0,19,0,19,2227,910,271,193,1800,899,156,203,0,19,0,19,131,161,0,19,150,122,766,315,172,118,1923,683
1400000US36061016001,"Census Tract 160.01, New York County, New York",Manhattan,1621,408,121,64,121,64,0,14,0,14,0,14,0,14,0,14,0,14,319,105,16,24,303,103,0,14,0,14,0,14,129,94,0,14,15,23,233,97,0,14,804,376
1400000US36061016002,"Census Tract 160.02, New York County, New York",Manhattan,1572,211,43,37,36,36,7,10,0,14,7,10,0,14,0,14,0,14,383,119,84,59,268,100,31,30,0,14,0,14,10,16,0,14,39,37,707,188,0,14,390,114
1400000US36061016100,"Census Tract 161, New York County, New York",Manhattan,3710,725,67,71,29,35,38,61,0,19,0,19,0,19,38,61,0,19,1891,687,54,52,1818,691,19,27,0,19,0,19,32,38,0,19,178,141,298,142,16,26,1228,263
1400000US36061016200,"Census Tract 162, New York County, New York",Manhattan,2594,578,313,220,258,211,55,72,55,72,0,19,0,19,0,19,0,19,1811,622,616,422,1195,603,0,19,0,19,0,19,0,19,0,19,16,32,102,93,0,19,352,247
1400000US36061016300,"Census Tract 163, New York County, New York",Manhattan,3839,828,334,161,227,132,107,106,98,103,0,19,9,16,0,19,0,19,1523,447,205,163,1286,434,32,38,0,19,0,19,185,221,0,19,58,61,423,220,64,53,1252,567
1400000US36061016400,"Census Tract 164, New York County, New York",Manhattan,2556,498,320,202,289,201,31,39,25,39,6,10,0,19,0,19,0,19,1478,363,313,170,1100,337,0,19,0,19,65,104,19,33,0,19,11,20,156,132,81,77,491,247
1400000US36061016500,"Census Tract 165, New York County, New York",Manhattan,3487,438,161,105,150,103,11,17,0,19,11,17,0,19,0,19,0,19,1729,323,183,101,1495,306,51,48,0,19,0,19,121,104,0,19,169,105,272,143,34,40,1001,290
1400000US36061016600,"Census Tract 166, New York County, New York",Manhattan,2712,410,71,56,58,54,13,21,0,19,13,21,0,19,0,19,0,19,1688,320,273,156,1408,310,7,20,0,19,0,19,0,19,0,19,64,73,344,251,40,61,505,233
1400000US36061016700,"Census Tract 167, New York County, New York",Manhattan,3674,532,286,179,271,175,15,23,15,23,0,19,0,19,0,19,0,19,1535,380,161,116,1346,349,28,47,0,19,0,19,31,44,0,19,51,49,307,132,0,19,1464,430
1400000US36061016800,"Census Tract 168, New York County, New York",Manhattan,1484,280,123,91,68,66,55,52,55,52,0,19,0,19,0,19,0,19,956,246,147,83,809,244,0,19,0,19,0,19,57,61,0,19,42,61,123,79,0,19,183,106
1400000US36061016900,"Census Tract 169, New York County, New York",Manhattan,5077,683,395,274,395,274,0,19,0,19,0,19,0,19,0,19,0,19,2591,533,142,115,2420,525,29,48,0,19,0,19,55,68,0,19,146,120,241,125,0,19,1649,450
1400000US36061017000,"Census Tract 170, New York County, New York",Manhattan,3666,1036,644,306,533,282,111,117,77,111,0,19,15,25,0,19,19,31,2176,963,234,177,1942,937,0,19,0,19,0,19,0,19,0,19,0,19,619,291,0,19,227,134
1400000US36061017100,"Census Tract 171, New York County, New York",Manhattan,4618,1328,243,161,145,111,98,121,98,121,0,19,0,19,0,19,0,19,1637,393,283,185,1354,360,0,19,0,19,0,19,0,19,0,19,59,58,354,170,0,19,2325,1381
1400000US36061017200,"Census Tract 172, New York County, New York",Manhattan,2521,502,145,121,89,81,56,84,56,84,0,19,0,19,0,19,0,19,1388,371,307,175,1056,363,25,45,0,19,0,19,0,19,0,19,0,19,532,238,49,78,407,227
1400000US36061017300,"Census Tract 173, New York County, New York",Manhattan,4929,640,1238,556,1220,556,18,29,0,19,18,29,0,19,0,19,0,19,2248,585,226,175,2022,579,0,19,0,19,0,19,130,109,0,19,0,19,423,349,49,63,841,414
1400000US36061017401,"Census Tract 174.01, New York County, New York",Manhattan,2275,579,119,101,119,101,0,19,0,19,0,19,0,19,0,19,0,19,1554,543,498,338,1027,350,29,49,0,19,0,19,101,112,0,19,42,65,93,86,17,29,349,213
1400000US36061017402,"Census Tract 174.02, New York County, New York",Manhattan,1692,340,75,60,75,60,0,14,0,14,0,14,0,14,0,14,0,14,964,260,114,69,839,252,11,17,0,14,0,14,13,20,54,88,4,8,324,197,39,58,219,97
1400000US36061017500,"Census Tract 175, New York County, New York",Manhattan,5541,1192,331,228,242,219,89,84,89,84,0,21,0,21,0,21,0,21,2090,438,137,101,1861,422,92,80,0,21,0,21,7,12,68,120,278,177,522,337,30,48,2215,972
1400000US36061017700,"Census Tract 177, New York County, New York",Manhattan,4934,2092,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,2594,1154,186,176,2408,1148,0,21,0,21,0,21,46,57,0,21,141,147,337,190,667,1000,1149,403
1400000US36061017800,"Census Tract 178, New York County, New York",Manhattan,1861,426,109,84,95,72,14,24,0,14,14,24,0,14,0,14,0,14,1440,394,176,113,1264,409,0,14,0,14,0,14,55,51,0,14,11,19,44,39,4,31,198,119
1400000US36061017900,"Census Tract 179, New York County, New York",Manhattan,5769,1033,240,176,240,176,0,19,0,19,0,19,0,19,0,19,0,19,3040,676,341,215,2699,711,0,19,0,19,0,19,121,129,0,19,378,346,517,454,19,31,1454,416
1400000US36061018000,"Census Tract 180, New York County, New York",Manhattan,2918,529,254,190,222,182,32,40,32,40,0,19,0,19,0,19,0,19,1332,310,453,214,879,294,0,19,0,19,0,19,136,119,0,19,135,142,436,267,0,19,625,332
1400000US36061018100,"Census Tract 181, New York County, New York",Manhattan,3671,817,326,232,228,161,98,166,98,166,0,19,0,19,0,19,0,19,1910,659,192,171,1718,645,0,19,0,19,0,19,86,156,0,19,100,120,294,183,0,19,955,326
1400000US36061018200,"Census Tract 182, New York County, New York",Manhattan,2877,509,438,270,317,219,121,162,104,160,0,19,0,19,0,19,17,31,1733,469,257,211,1476,409,0,19,0,19,0,19,103,160,0,19,33,53,307,265,0,19,263,146
1400000US36061018300,"Census Tract 183, New York County, New York",Manhattan,4862,1056,209,186,188,184,21,35,21,35,0,19,0,19,0,19,0,19,2749,819,149,128,2600,818,0,19,0,19,0,19,75,125,0,19,119,107,112,137,0,19,1598,921
1400000US36061018400,"Census Tract 184, New York County, New York",Manhattan,3225,715,126,152,126,152,0,19,0,19,0,19,0,19,0,19,0,19,2169,673,472,279,1665,494,32,50,0,19,0,19,74,109,0,19,48,77,132,115,0,19,676,290
1400000US36061018500,"Census Tract 185, New York County, New York",Manhattan,2628,402,41,38,26,30,15,25,15,25,0,19,0,19,0,19,0,19,1274,327,14,21,1239,324,21,29,0,19,0,19,20,34,0,19,218,244,328,158,0,19,747,367
1400000US36061018600,"Census Tract 186, New York County, New York",Manhattan,2328,474,203,166,135,105,68,117,0,19,68,117,0,19,0,19,0,19,1206,335,218,176,988,292,0,19,0,19,0,19,78,117,0,19,72,64,254,255,96,128,419,237
1400000US36061018700,"Census Tract 187, New York County, New York",Manhattan,4693,1351,96,81,96,81,0,19,0,19,0,19,0,19,0,19,0,19,2149,525,277,210,1872,485,0,19,0,19,0,19,24,41,0,19,93,108,261,203,13,22,2057,1336
1400000US36061018800,"Census Tract 188, New York County, New York",Manhattan,2638,648,174,146,92,100,82,102,82,102,0,14,0,14,0,14,0,14,1452,546,231,245,1221,401,0,14,0,14,0,14,0,14,0,14,472,177,257,208,39,79,244,131
1400000US36061018900,"Census Tract 189, New York County, New York",Manhattan,4037,701,324,296,117,146,207,209,73,103,0,21,122,190,0,21,12,20,2409,591,319,242,2018,587,72,113,0,21,0,21,0,21,0,21,195,142,197,162,32,53,880,328
1400000US36061019000,"Census Tract 190, New York County, New York",Manhattan,1937,283,213,134,204,132,9,14,0,14,0,14,9,14,0,14,0,14,1084,232,139,75,923,216,8,12,14,23,0,14,24,27,0,14,8,12,287,119,10,16,311,95
1400000US36061019100,"Census Tract 191, New York County, New York",Manhattan,4590,860,190,114,190,114,0,19,0,19,0,19,0,19,0,19,0,19,2061,623,62,88,1945,633,54,65,0,19,0,19,122,114,0,19,232,229,602,315,0,19,1383,470
1400000US36061019200,"Census Tract 192, New York County, New York",Manhattan,1297,247,89,75,75,67,14,24,0,14,0,14,0,14,14,24,0,14,825,250,189,114,593,232,43,60,0,14,0,14,125,97,0,14,0,14,92,64,0,14,166,97
1400000US36061019300,"Census Tract 193, New York County, New York",Manhattan,4514,920,293,264,165,192,128,195,128,195,0,19,0,19,0,19,0,19,2489,724,187,152,2302,780,0,19,0,19,0,19,0,19,0,19,31,50,483,312,0,19,1218,475
1400000US36061019400,"Census Tract 194, New York County, New York",Manhattan,3025,621,313,230,243,181,70,74,16,25,54,74,0,19,0,19,0,19,1449,456,301,179,1107,357,41,53,0,19,0,19,0,19,0,19,198,143,377,196,0,19,688,364
1400000US36061019500,"Census Tract 195, New York County, New York",Manhattan,4114,586,188,130,114,106,74,69,0,19,0,19,46,54,0,19,28,44,1889,405,156,87,1695,385,38,61,0,19,0,19,79,127,0,19,203,159,375,196,19,30,1361,369
1400000US36061019600,"Census Tract 196, New York County, New York",Manhattan,1359,310,146,141,146,141,0,14,0,14,0,14,0,14,0,14,0,14,1046,262,267,151,749,210,30,47,0,14,0,14,0,14,0,14,6,9,77,65,0,14,84,111
1400000US36061019701,"Census Tract 197.01, New York County, New York",Manhattan,468,89,27,20,27,20,0,14,0,14,0,14,0,14,0,14,0,14,169,60,36,29,133,58,0,14,0,14,0,14,29,20,0,14,25,20,63,35,0,14,155,60
1400000US36061019702,"Census Tract 197.02, New York County, New York",Manhattan,1391,249,78,57,78,57,0,14,0,14,0,14,0,14,0,14,0,14,776,181,59,60,689,155,28,29,0,14,0,14,0,14,0,14,83,51,65,59,35,29,354,181
1400000US36061019800,"Census Tract 198, New York County, New York",Manhattan,1469,502,349,444,349,444,0,14,0,14,0,14,0,14,0,14,0,14,690,172,55,41,612,163,23,29,0,14,0,14,32,53,0,14,20,27,61,69,33,53,284,123
1400000US36061019900,"Census Tract 199, New York County, New York",Manhattan,3895,525,76,59,76,59,0,19,0,19,0,19,0,19,0,19,0,19,1467,429,304,210,1114,364,49,42,0,19,0,19,34,30,0,19,156,89,1351,271,52,59,759,206
1400000US36061020000,"Census Tract 200, New York County, New York",Manhattan,1381,348,198,144,157,93,41,56,41,56,0,14,0,14,0,14,0,14,667,228,20,31,647,226,0,14,0,14,0,14,24,28,0,14,43,43,147,106,0,14,302,156
1400000US36061020101,"Census Tract 201.01, New York County, New York",Manhattan,1039,156,45,50,45,50,0,14,0,14,0,14,0,14,0,14,0,14,230,102,43,39,187,87,0,14,0,14,0,14,0,14,0,14,27,23,449,143,0,14,288,118
1400000US36061020102,"Census Tract 201.02, New York County, New York",Manhattan,2226,460,309,204,238,180,71,82,64,79,7,17,0,14,0,14,0,14,1225,341,193,181,1023,305,9,15,0,14,0,14,69,70,0,14,59,63,172,98,29,49,363,131
1400000US36061020300,"Census Tract 203, New York County, New York",Manhattan,1409,221,75,53,71,54,4,8,4,8,0,14,0,14,0,14,0,14,274,117,16,20,221,111,37,36,0,14,0,14,0,14,0,14,8,14,726,171,60,43,266,83
1400000US36061020500,"Census Tract 205, New York County, New York",Manhattan,2691,328,126,53,119,51,7,12,7,12,0,19,0,19,0,19,0,19,573,133,87,52,457,124,29,28,0,19,0,19,9,14,0,19,37,30,1088,169,51,28,807,259
1400000US36061020600,"Census Tract 206, New York County, New York",Manhattan,1714,445,64,55,62,55,2,7,2,7,0,14,0,14,0,14,0,14,1175,412,93,98,985,420,97,98,0,14,0,14,0,14,0,14,12,23,15,25,0,14,448,174
1400000US36061020701,"Census Tract 207.01, New York County, New York",Manhattan,1566,283,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,398,203,63,61,324,187,11,15,0,14,0,14,0,14,0,14,10,16,921,145,19,20,218,69
1400000US36061020800,"Census Tract 208, New York County, New York",Manhattan,2623,482,201,160,164,142,37,37,37,37,0,19,0,19,0,19,0,19,1526,379,355,232,1055,317,116,79,0,19,0,19,0,19,0,19,177,153,261,182,0,19,458,218
1400000US36061020901,"Census Tract 209.01, New York County, New York",Manhattan,1108,273,103,75,103,75,0,14,0,14,0,14,0,14,0,14,0,14,674,210,105,67,569,181,0,14,0,14,0,14,0,14,0,14,0,14,172,80,0,14,159,100
